order_id,created_at,customer_id,region,category,quantity,unit_price,discount_pct,amount,entered_by,status
ORD-002308,2026-03-17 00:55:13,1038.0,central,A,10,12.6,0.7,125.09,op6,paid
ORD-002309,2026-03-17 00:55:44,1010.0,west,B,14,53.84,5.1,715.32,op1,paid
ORD-002310,2026-03-17 01:22:08,1021.0,central,A,15,12.28,5.7,173.75,op1,paid
ORD-002311,2026-03-17 02:14:16,1026.0,central,B,29,51.99,4.4,1441.37,op1,new
ORD-002312,2026-03-17 02:22:33,1010.0,south,A,33,12.62,3.8,400.73,op5,shipped
ORD-002313,2026-03-17 02:28:21,1000.0,south,A,16,12.23,5.2,185.57,op4,paid
ORD-002314,2026-03-17 02:34:58,1032.0,north,A,28,12.38,5.0,329.23,op4,new
ORD-002315,2026-03-17 03:03:57,1030.0,central,B,22,51.89,4.1,1094.78,op5,shipped
ORD-002316,2026-03-17 03:40:14,1014.0,north,A,37,11.97,3.5,427.37,op3,closed
ORD-002317,2026-03-17 03:52:15,1036.0,central,A,20,12.32,4.7,234.82,op1,shipped
ORD-002318,2026-03-17 03:53:47,1033.0,south,B,31,50.24,5.9,1465.55,op6,new
ORD-002319,2026-03-17 03:54:14,1017.0,north,D,5,118.19,5.9,556.11,op1,shipped
ORD-002320,2026-03-17 03:55:03,1014.0,south,C,27,3.14,6.1,79.51,op4,shipped
ORD-002321,2026-03-17 04:07:17,1013.0,south,B,38,51.24,8.2,1787.46,op5,closed
ORD-002322,2026-03-17 04:29:46,1001.0,west,C,27,3.26,6.7,82.22,op6,shipped
ORD-002323,2026-03-17 04:58:34,1039.0,west,A,18,12.94,8.6,212.96,op3,new
ORD-002324,2026-03-17 05:01:49,1021.0,south,A,11,12.8,8.9,128.23,op2,closed
ORD-002325,2026-03-17 05:21:41,1009.0,south,A,16,12.2,2.6,190.2,op2,paid
ORD-002326,2026-03-17 05:38:58,1018.0,west,B,6,52.53,5.0,299.42,op1,new
ORD-002327,2026-03-17 06:06:27,1024.0,west,A,39,12.04,5.1,445.49,op4,shipped
ORD-002328,2026-03-17 06:33:08,1003.0,south,D,24,121.91,5.5,2764.81,op6,shipped
ORD-002329,2026-03-17 06:42:43,1022.0,west,A,37,12.76,2.8,458.94,op6,shipped
ORD-002330,2026-03-17 06:46:25,1030.0,central,C,24,3.17,11.5,67.26,op5,shipped
ORD-002331,2026-03-17 07:18:21,1026.0,west,C,24,3.2,0.0,76.86,op6,shipped
ORD-002332,2026-03-17 07:22:16,1014.0,east,B,34,53.35,3.2,1755.86,op1,new
ORD-002333,2026-03-17 07:22:47,1009.0,west,A,2,12.76,6.7,23.81,op3,shipped
ORD-002334,2026-03-17 07:47:00,1023.0,west,A,10,12.29,0.0,122.93,op3,paid
ORD-002335,2026-03-17 07:49:25,1004.0,north,A,5,12.23,4.0,58.7,op4,paid
ORD-002336,2026-03-17 07:53:36,1027.0,central,C,10,3.04,5.4,28.78,op6,closed
ORD-002337,2026-03-17 08:07:17,1039.0,west,B,27,51.64,2.8,1355.24,op1,new
ORD-002338,2026-03-17 08:10:03,1015.0,west,D,37,117.86,6.8,4064.41,op1,new
ORD-002339,2026-03-17 08:35:20,1014.0,west,D,6,119.89,0.0,719.37,op1,paid
ORD-002340,2026-03-17 08:44:07,1003.0,south,A,19,12.69,1.4,237.8,op3,shipped
ORD-002341,2026-03-17 09:00:13,1004.0,east,D,4,115.06,10.2,413.29,op3,paid
ORD-002342,2026-03-17 09:08:38,1032.0,south,B,19,51.06,5.4,917.75,op5,new
ORD-002343,2026-03-17 09:11:12,1001.0,north,A,38,12.37,5.6,443.59,op1,paid
ORD-002344,2026-03-17 09:29:10,1030.0,north,A,26,11.91,0.0,309.71,op5,paid
ORD-002345,2026-03-17 09:32:39,1012.0,east,A,28,12.42,3.1,336.94,op5,shipped
ORD-002346,2026-03-17 09:52:00,1012.0,south,B,1,51.5,6.5,48.15,op5,closed
ORD-002347,2026-03-17 10:17:18,1039.0,south,A,34,12.62,1.5,422.52,op2,closed
ORD-002348,2026-03-17 10:21:27,1018.0,north,D,8,122.2,2.3,955.14,op5,closed
ORD-002349,2026-03-17 10:55:50,1010.0,south,A,21,12.74,7.7,246.93,op6,paid
ORD-002350,2026-03-17 11:06:11,1023.0,east,C,36,3.17,1.5,112.53,op6,shipped
ORD-002351,2026-03-17 11:12:46,1029.0,east,A,3,12.58,5.0,35.84,op5,new
ORD-002352,2026-03-17 11:16:38,1015.0,north,B,5,52.63,3.9,252.89,op2,shipped
ORD-002353,2026-03-17 11:29:21,1018.0,central,A,37,12.87,1.1,470.8,op5,new
ORD-002354,2026-03-17 11:32:50,1038.0,central,C,37,3.03,5.0,106.41,op2,shipped
ORD-002355,2026-03-17 11:35:16,1019.0,east,A,38,12.4,5.8,443.77,op6,paid
ORD-002356,2026-03-17 11:39:30,1024.0,north,A,36,12.21,0.0,439.66,op1,closed
ORD-002357,2026-03-17 11:52:19,1029.0,west,C,15,3.21,8.0,44.25,op6,closed
ORD-002358,2026-03-17 11:52:46,1004.0,central,B,3,53.96,2.2,158.32,op2,closed
ORD-002359,2026-03-17 12:11:55,1001.0,central,A,13,12.56,2.5,159.25,op1,paid
ORD-002360,2026-03-17 12:46:09,1001.0,south,A,21,12.54,5.5,248.79,op2,new
ORD-002361,2026-03-17 12:53:12,1002.0,north,A,25,12.24,7.1,284.17,op2,paid
ORD-002362,2026-03-17 13:11:18,1020.0,west,C,12,3.23,7.9,35.66,op5,shipped
ORD-002363,2026-03-17 13:16:05,1021.0,south,B,27,52.8,0.4,1419.9,op1,new
ORD-002364,2026-03-17 13:36:01,1030.0,south,C,27,3.1,4.8,79.8,op3,closed
ORD-002365,2026-03-17 13:41:12,1036.0,south,B,39,53.43,7.6,1925.4,op4,paid
ORD-002366,2026-03-17 14:02:54,1012.0,west,C,37,3.15,3.0,113.19,op1,shipped
ORD-002367,2026-03-17 14:10:14,1012.0,east,C,28,3.0,2.9,81.6,op5,paid
ORD-002368,2026-03-17 14:16:31,1020.0,east,B,12,52.21,4.8,596.45,op6,paid
ORD-002369,2026-03-17 14:22:03,1001.0,east,A,5,12.67,7.8,58.4,op3,closed
ORD-002370,2026-03-17 14:22:05,1034.0,north,A,6,12.65,7.4,70.26,op5,shipped
ORD-002371,2026-03-17 14:23:52,1008.0,west,B,36,52.72,6.1,1782.15,op5,paid
ORD-002372,2026-03-17 14:24:38,1009.0,west,D,37,119.68,4.5,4228.98,op2,shipped
ORD-002373,2026-03-17 14:25:05,1011.0,south,A,11,12.72,1.8,137.42,op4,shipped
ORD-002374,2026-03-17 14:33:57,1028.0,west,C,31,3.25,2.7,97.98,op1,closed
ORD-002375,2026-03-17 14:35:00,1009.0,central,A,37,11.83,0.0,437.58,op6,paid
ORD-002376,2026-03-17 14:46:42,1032.0,west,B,15,51.48,8.9,703.47,op5,new
ORD-002377,2026-03-17 14:51:10,1022.0,east,C,4,3.2,6.2,12.02,op4,paid
ORD-002378,2026-03-17 15:15:51,1011.0,east,A,34,12.46,4.8,403.19,op1,paid
ORD-002379,2026-03-17 15:16:47,1038.0,west,C,11,3.27,4.3,34.44,op6,paid
ORD-002380,2026-03-17 15:21:10,1018.0,west,C,21,3.29,6.0,64.91,op1,shipped
ORD-002381,2026-03-17 15:33:46,1022.0,west,D,38,120.36,0.0,4573.67,op3,new
ORD-002382,2026-03-17 15:52:22,1030.0,central,C,5,3.16,9.1,14.37,op6,shipped
ORD-002383,2026-03-17 15:52:29,1032.0,east,A,23,13.1,7.0,280.27,op4,paid
ORD-002384,2026-03-17 16:33:29,1038.0,west,A,15,12.18,2.6,177.93,op5,closed
ORD-002385,2026-03-17 16:36:13,1032.0,east,A,27,12.45,4.5,320.96,op6,paid
ORD-002386,2026-03-17 16:50:59,1017.0,south,C,29,3.38,11.2,87.13,op3,paid
ORD-002387,2026-03-17 17:00:14,1035.0,east,B,6,53.68,7.4,298.25,op3,new
ORD-002388,2026-03-17 17:18:00,1019.0,west,B,13,53.65,9.4,631.89,op1,shipped
ORD-002389,2026-03-17 17:26:33,1008.0,west,A,35,12.48,5.3,413.81,op3,new
ORD-002390,2026-03-17 17:35:07,1005.0,east,A,26,12.92,2.5,327.56,op3,shipped
ORD-002391,2026-03-17 17:37:54,1033.0,south,B,28,57.23,3.9,1539.94,op4,shipped
ORD-002392,2026-03-17 17:39:03,1036.0,north,C,7,3.23,8.1,20.76,op2,shipped
ORD-002393,2026-03-17 18:07:31,1004.0,north,B,10,52.45,5.7,494.6,op1,new
ORD-002394,2026-03-17 18:24:35,1014.0,south,A,31,12.91,3.3,387.03,op4,new
ORD-002395,2026-03-17 18:31:45,1023.0,central,A,37,13.18,0.0,487.61,op3,paid
ORD-002396,2026-03-17 18:34:06,1018.0,north,A,9,12.62,7.3,105.33,op1,shipped
ORD-002397,2026-03-17 18:41:04,1023.0,south,B,3,51.59,288.6,142.54,op1,closed
ORD-002398,2026-03-17 18:52:40,1030.0,west,A,14,12.62,4.9,167.99,op4,paid
ORD-002399,2026-03-17 18:58:41,1023.0,south,B,9,51.69,5.2,441.02,op3,shipped
ORD-002400,2026-03-17 19:07:13,1021.0,north,A,31,12.84,4.7,379.35,op4,shipped
ORD-002401,2026-03-17 19:14:07,1004.0,east,B,15,52.6,1.2,779.53,op4,closed
ORD-002402,2026-03-17 19:29:47,1038.0,west,B,8,53.73,5.9,404.48,op4,new
ORD-002403,2026-03-17 20:02:14,1007.0,central,A,25,12.52,1.3,308.99,op3,paid
ORD-002404,2026-03-17 20:03:10,1033.0,south,C,18,3.27,4.8,56.11,op4,paid
ORD-002405,2026-03-17 20:05:43,1008.0,south,C,7,3.01,5.6,19.9,op1,shipped
ORD-002406,2026-03-17 20:08:15,1030.0,east,A,32,12.61,5.0,383.47,op4,shipped
ORD-002407,2026-03-17 20:11:08,1018.0,west,B,2,53.28,1.7,104.75,op1,new
ORD-002408,2026-03-17 20:27:22,1005.0,central,C,25,3.23,2.2,78.86,op5,shipped
ORD-002401,2026-03-17 19:14:07,1004.0,east,B,15,52.6,1.2,779.53,op4,closed
ORD-002402,2026-03-17 19:29:47,1038.0,west,B,8,53.73,5.9,404.48,op4,new
ORD-002403,2026-03-17 20:02:14,1007.0,central,A,25,12.52,1.3,308.99,op3,paid
ORD-002404,2026-03-17 20:03:10,1033.0,south,C,18,3.27,4.8,56.11,op4,paid
ORD-002405,2026-03-17 20:05:43,1008.0,south,C,7,3.01,5.6,19.9,op1,shipped
ORD-002406,2026-03-17 20:08:15,1030.0,east,A,32,12.61,5.0,383.47,op4,shipped
ORD-002407,2026-03-17 20:11:08,1018.0,west,B,2,53.28,1.7,104.75,op1,new
ORD-002408,2026-03-17 20:27:22,1005.0,central,C,25,3.23,2.2,78.86,op5,shipped
ORD-002409,2026-03-17 20:29:38,1002.0,west,B,7,50.79,6.0,334.2,op6,shipped
ORD-002410,2026-03-17 20:29:43,1020.0,central,C,4,3.32,1.0,13.16,op6,shipped
ORD-002411,2026-03-17 20:39:07,1015.0,west,A,27,12.26,2.0,324.38,op5,paid
ORD-002412,2026-03-17 20:51:17,1036.0,west,A,4,12.66,6.4,47.41,op2,closed
ORD-002413,2026-03-17 21:13:38,1038.0,north,A,7,12.31,3.4,83.23,op5,paid
ORD-002414,2026-03-17 21:25:51,1009.0,central,C,31,3.18,6.2,92.47,op6,closed
ORD-002415,2026-03-17 21:33:03,1032.0,south,A,21,12.33,4.7,246.79,op5,new
ORD-002416,2026-03-17 21:36:04,1028.0,east,C,3,3.05,5.4,8.65,op4,shipped
ORD-002417,2026-03-17 21:37:54,1002.0,south,A,18,12.26,4.0,211.9,op6,new
ORD-002418,2026-03-17 21:39:23,1020.0,east,B,7,55.13,1.6,379.74,op1,paid
ORD-002419,2026-03-17 21:40:28,1023.0,west,B,18,51.38,0.6,919.29,op4,paid
ORD-002420,2026-03-17 21:48:53,1034.0,central,C,-3,3.21,6.9,8.97,op3,shipped
ORD-002421,2026-03-17 22:14:35,1013.0,west,B,38,50.45,6.3,1796.32,op6,paid
ORD-002422,2026-03-17 22:24:32,1001.0,west,C,8,3.3,2.6,25.71,op4,paid
ORD-002423,2026-03-17 22:41:00,1003.0,central,B,15,51.06,10.2,687.78,op4,shipped
ORD-002424,2026-03-17 23:01:14,1039.0,east,A,25,12.08,5.8,284.4,op5,new
ORD-002425,2026-03-17 23:09:07,1010.0,west,C,34,3.18,5.3,102.53,op5,new
ORD-002426,2026-03-17 23:11:57,1017.0,south,C,12,3.25,6.7,36.38,op2,paid
ORD-002427,2026-03-17 23:29:25,1020.0,west,C,20,3.08,2.6,59.95,op2,paid
ORD-002428,2026-03-17 23:30:22,1006.0,south,B,1,53.09,3.0,51.5,op3,closed
ORD-002429,2026-03-17 23:37:20,1015.0,west,B,6,54.08,3.2,314.1,op5,new
ORD-002430,2026-03-17 23:38:58,1012.0,central,A,26,12.5,4.6,310.07,op1,new
ORD-002431,2026-03-17 23:45:36,1014.0,south,C,21,3.13,7.7,60.63,op6,new
ORD-002432,2026-03-17 23:49:07,1012.0,west,B,23,53.98,7.0,1154.63,op2,shipped
ORD-002433,2026-03-17 23:58:48,1036.0,west,D,20,123.85,2.4,2417.5,op3,closed
ORD-002434,2026-03-18 00:04:09,1001.0,north,A,22,13.33,8.1,269.6,op5,closed
ORD-002435,2026-03-18 00:06:35,1001.0,east,B,12,55.32,13.6,573.56,op6,closed
ORD-002436,2026-03-18 00:14:27,1006.0,south,A,24,11.88,2.6,277.76,op2,paid
ORD-002437,2026-03-18 00:17:46,1005.0,south,B,2,55.37,9.5,100.22,op4,paid
ORD-002438,2026-03-18 00:26:37,1031.0,north,D,25,123.58,1.2,3052.46,op5,paid
ORD-002439,2026-03-18 00:26:54,1014.0,north,A,35,12.61,3.5,425.88,op6,shipped
ORD-002440,2026-03-18 00:48:25,1031.0,central,A,8,12.75,5.4,96.5,op6,shipped
ORD-002441,2026-03-18 00:48:52,1036.0,central,A,39,12.91,0.0,503.38,op3,paid
ORD-002442,2026-03-18 00:59:35,1020.0,central,A,1,12.41,4.3,11.87,op6,paid
ORD-002443,2026-03-18 00:59:42,1012.0,north,A,37,12.06,6.1,418.84,op5,shipped
ORD-002444,2026-03-18 01:53:16,1028.0,east,D,16,119.11,8.5,1743.71,op6,shipped
ORD-002445,2026-03-18 01:57:44,1022.0,north,A,6,12.74,6.2,71.72,op2,closed
ORD-002446,2026-03-18 02:09:58,1016.0,south,C,1,3.15,6.4,2.95,op1,paid
ORD-002447,2026-03-18 02:12:03,1019.0,north,C,35,3.14,0.0,109.9,op6,paid
ORD-002448,2026-03-18 02:18:09,1008.0,south,B,17,51.53,4.8,833.96,op5,shipped
ORD-002449,2026-03-18 02:19:55,1003.0,central,A,30,12.7,4.2,364.93,op3,paid
ORD-002450,2026-03-18 02:44:16,1013.0,east,B,33,51.87,12.1,1504.59,op6,new
ORD-002451,2026-03-18 02:48:49,1026.0,north,D,19,119.29,8.9,2064.77,op4,shipped
ORD-002452,2026-03-18 02:53:02,1015.0,north,B,5,52.43,2.7,255.07,op5,paid
ORD-002453,2026-03-18 03:04:01,1024.0,north,C,25,3.32,8.8,75.74,op1,new
ORD-002454,2026-03-18 03:05:21,1036.0,south,C,27,3.29,1.6,87.53,op5,closed
ORD-002455,2026-03-18 03:24:17,1013.0,north,C,11,3.42,6.7,35.05,op2,paid
ORD-002456,2026-03-18 03:28:04,1006.0,central,B,24,52.52,2.0,1235.27,op3,shipped
ORD-002457,2026-03-18 03:29:42,1006.0,central,D,30,116.61,9.0,3183.43,op6,paid
ORD-002458,2026-03-18 03:31:23,1026.0,south,B,34,54.05,6.6,1716.41,op3,paid
ORD-002459,2026-03-18 03:44:41,1017.0,west,D,13,115.24,8.9,1364.74,op2,closed
ORD-002460,2026-03-18 03:47:06,1024.0,north,A,21,12.32,7.3,239.91,op2,shipped
ORD-002461,2026-03-18 03:47:31,1036.0,central,C,15,3.26,4.8,46.62,op3,new
ORD-002462,2026-03-18 03:53:13,1010.0,north,A,27,12.52,2.9,328.35,op5,new
ORD-002463,2026-03-18 03:57:13,1035.0,north,A,11,12.81,4.3,134.9,op5,new
ORD-002464,2026-03-18 04:02:11,1038.0,north,B,30,52.54,5.2,1494.24,op1,closed
ORD-002465,2026-03-18 04:04:48,1033.0,north,B,6,52.98,6.5,297.22,op2,closed
ORD-002466,2026-03-18 04:14:09,1037.0,south,B,24,53.52,6.6,1199.7,op1,paid
ORD-002467,2026-03-18 04:14:22,1035.0,north,A,30,12.81,5.0,365.11,op6,closed
ORD-002468,2026-03-18 04:15:15,1034.0,east,A,9,12.91,7.1,107.93,op3,shipped
ORD-002469,2026-03-18 04:27:03,1030.0,central,A,22,12.95,2.4,277.98,op4,paid
ORD-002470,2026-03-18 04:54:40,1035.0,west,B,37,53.94,5.6,1884.02,op2,shipped
ORD-002471,2026-03-18 04:58:07,1015.0,south,A,36,12.24,0.6,438.1,op5,paid
ORD-002472,2026-03-18 04:59:17,1010.0,east,D,19,118.6,5.9,2120.4,op3,shipped
ORD-002473,2026-03-18 05:29:13,1038.0,east,B,31,53.82,4.4,1595.01,op1,shipped
ORD-002474,2026-03-18 05:31:05,1036.0,north,A,9,11.94,9.4,97.39,op4,closed
ORD-002475,2026-03-18 05:31:35,1021.0,central,B,36,52.38,3.4,1821.57,op5,shipped
ORD-002476,2026-03-18 05:52:18,1017.0,central,A,34,11.87,3.3,390.33,op2,paid
ORD-002477,2026-03-18 06:01:52,1006.0,west,B,11,54.32,0.0,597.52,op5,closed
ORD-002478,2026-03-18 06:09:31,1006.0,central,A,25,12.59,7.2,291.98,op3,paid
ORD-002479,2026-03-18 06:14:30,1002.0,east,B,11,52.43,0.8,572.12,op2,new
ORD-002480,2026-03-18 06:19:58,1006.0,west,A,15,12.85,9.1,175.25,op4,closed
ORD-002481,2026-03-18 06:36:28,1034.0,west,B,8,54.05,1.0,428.08,op2,shipped
ORD-002482,2026-03-18 07:32:26,1014.0,west,C,29,3.19,2.5,90.18,op1,shipped
ORD-002483,2026-03-18 07:36:57,1015.0,west,A,13,12.75,0.0,165.72,op3,shipped
ORD-002484,2026-03-18 07:39:20,1011.0,east,A,19,12.63,4.9,228.18,op6,new
ORD-002485,2026-03-18 07:55:40,1003.0,west,A,35,12.12,6.5,396.66,op2,paid
ORD-002486,2026-03-18 08:05:22,1013.0,central,C,26,3.14,10.1,73.37,op5,shipped
ORD-002487,2026-03-18 08:06:36,1007.0,north,D,34,115.05,7.2,3630.17,op6,closed
ORD-002488,2026-03-18 08:09:23,1035.0,east,B,35,54.94,5.2,1822.91,op1,closed
ORD-002489,2026-03-18 08:12:07,1037.0,south,A,13,12.47,3.0,157.19,op5,shipped
ORD-002490,2026-03-18 08:28:11,1009.0,south,B,1,55.44,4.3,53.06,op3,new
ORD-002491,2026-03-18 08:31:38,1039.0,west,A,34,12.25,11.7,367.7,op2,paid
ORD-002492,2026-03-18 08:38:08,1011.0,north,A,30,12.07,10.7,323.45,op5,shipped
ORD-002493,2026-03-18 08:44:30,1003.0,south,C,5,3.3,7.4,15.3,op3,paid
ORD-002494,2026-03-18 08:48:33,1023.0,south,C,36,3.28,1.3,116.5,op4,shipped
ORD-002495,2026-03-18 08:52:39,1003.0,east,B,32,51.78,5.8,1560.86,op5,paid
ORD-002496,2026-03-18 09:02:30,1038.0,north,B,33,55.74,7.3,1705.14,op1,shipped
ORD-002497,2026-03-18 09:10:27,1029.0,central,D,29,117.54,1.8,3347.35,op1,paid
ORD-002498,2026-03-18 09:31:18,1029.0,east,A,39,13.05,6.6,475.5,op1,paid
ORD-002499,2026-03-18 09:45:05,1004.0,east,C,27,3.25,6.8,81.73,op4,closed
ORD-002500,2026-03-18 09:45:47,1020.0,west,D,17,117.92,5.0,1904.37,op4,new
ORD-002501,2026-03-18 09:46:37,1034.0,north,C,26,3.18,2.9,80.26,op6,paid
ORD-002502,2026-03-18 09:58:18,1009.0,west,B,10,53.88,9.0,490.31,op1,closed
ORD-002503,2026-03-18 10:26:26,1004.0,north,C,15,2.93,3.4,42.42,op3,shipped
ORD-002504,2026-03-18 10:31:50,1033.0,north,B,14,55.24,6.8,720.77,op4,new
ORD-002505,2026-03-18 10:35:31,1030.0,north,A,24,12.39,7.7,274.51,op3,paid
ORD-002506,2026-03-18 10:44:02,1018.0,south,B,2,55.38,3.0,107.44,op5,shipped
ORD-002507,2026-03-18 11:19:13,1001.0,central,A,5,11.48,6.8,53.49,op1,paid
ORD-002508,2026-03-18 11:25:18,1001.0,central,A,26,12.76,9.1,301.63,op6,new
ORD-002509,2026-03-18 11:28:56,1012.0,central,B,24,54.27,7.1,1210.0,op3,paid
ORD-002510,2026-03-18 11:31:03,1003.0,central,B,6,52.46,4.2,301.54,op5,paid
ORD-002511,2026-03-18 11:35:56,1033.0,south,A,5,13.22,5.9,62.2,op2,closed
ORD-002512,2026-03-18 12:03:35,1007.0,central,C,34,3.28,4.5,106.42,op1,shipped
ORD-002513,2026-03-18 12:10:30,1018.0,north,A,15,12.16,3.3,176.44,op6,shipped
ORD-002514,2026-03-18 12:36:47,1020.0,south,A,39,12.21,5.1,452.0,op2,closed
ORD-002515,2026-03-18 12:53:11,1030.0,west,B,18,55.22,4.3,951.22,op6,shipped
ORD-002516,2026-03-18 12:53:46,1014.0,south,C,17,3.37,3.2,55.42,op3,new
ORD-002517,2026-03-18 13:04:29,1020.0,north,B,28,55.14,2.7,1502.23,op1,shipped
ORD-002518,2026-03-18 13:14:01,1006.0,south,D,30,118.55,0.9,3524.45,op6,new
ORD-002519,2026-03-18 13:25:56,1029.0,south,C,11,3.37,6.3,34.73,op5,closed
ORD-002520,2026-03-18 13:44:18,1021.0,south,B,12,53.42,3.2,620.53,op5,closed
ORD-002521,2026-03-18 14:00:03,1014.0,central,C,32,3.32,8.0,97.88,op5,shipped
ORD-002522,2026-03-18 14:02:48,1019.0,south,A,39,12.75,4.9,472.99,op4,paid
ORD-002523,2026-03-18 14:11:20,1016.0,west,B,32,54.21,5.6,1637.58,op1,paid
ORD-002524,2026-03-18 14:22:54,1013.0,north,B,36,53.46,4.1,1845.65,op2,new
ORD-002525,2026-03-18 14:28:34,1016.0,east,A,33,12.3,8.3,372.22,op4,shipped
ORD-002526,2026-03-18 14:43:38,1012.0,south,A,26,12.5,0.7,322.69,op4,new
ORD-002527,2026-03-18 14:47:33,1023.0,east,D,14,124.9,4.9,1662.94,op1,closed
ORD-002528,2026-03-18 14:54:46,1013.0,east,A,21,12.48,6.2,245.93,op2,closed
ORD-002529,2026-03-18 15:02:45,1027.0,east,D,18,117.0,2.3,2057.65,op4,new
ORD-002530,2026-03-18 15:07:12,1026.0,central,A,1,12.99,3.7,12.51,op3,closed
ORD-002531,2026-03-18 15:20:21,1002.0,north,A,6,12.88,4.1,74.13,op6,paid
ORD-002532,2026-03-18 15:26:29,1005.0,west,A,39,12.54,12.3,428.9,op6,closed
ORD-002533,2026-03-18 15:34:33,1034.0,central,A,4,12.96,9.3,47.03,op3,new
ORD-002534,2026-03-18 15:36:58,1013.0,south,C,1,3.22,7.4,2.98,op2,new
ORD-002535,2026-03-18 15:48:13,1025.0,east,A,38,13.17,12.0,440.54,op6,new
ORD-002536,2026-03-18 15:57:52,1022.0,east,B,37,54.4,11.2,1787.37,op3,paid
ORD-002537,2026-03-18 16:14:13,1032.0,west,A,37,12.24,7.6,418.54,op5,new
ORD-002538,2026-03-18 16:14:36,1022.0,west,B,19,53.89,5.5,967.59,op3,closed
ORD-002539,2026-03-18 16:17:51,1009.0,east,B,12,54.8,0.9,651.68,op6,paid
ORD-002540,2026-03-18 16:37:31,1031.0,central,B,39,54.86,1.6,2105.31,op2,new
ORD-002541,2026-03-18 16:46:11,1006.0,south,C,26,3.15,3.9,78.7,op1,paid
ORD-002542,2026-03-18 16:50:15,1018.0,east,A,16,12.32,4.0,189.22,op1,closed
ORD-002543,2026-03-18 17:02:51,1030.0,south,C,4,3.08,6.9,11.47,op3,shipped
ORD-002544,2026-03-18 17:05:52,1015.0,west,C,14,3.15,2.0,43.24,op2,closed
ORD-002545,2026-03-18 17:10:44,1021.0,north,A,31,13.1,7.8,374.42,op5,closed
ORD-002546,2026-03-18 17:20:37,1009.0,west,A,25,12.44,2.8,302.23,op2,shipped
ORD-002547,2026-03-18 17:27:59,1028.0,central,B,18,53.13,5.0,908.52,op3,paid
ORD-002548,2026-03-18 17:28:20,1012.0,west,A,29,12.26,1.5,350.29,op2,new
ORD-002549,2026-03-18 17:47:42,1028.0,central,A,3,12.23,5.5,34.66,op1,shipped
ORD-002550,2026-03-18 17:51:19,1008.0,south,B,23,54.52,0.0,1253.96,op2,shipped
ORD-002551,2026-03-18 17:54:29,1036.0,north,C,10,3.12,4.7,29.75,op1,closed
ORD-002552,2026-03-18 18:02:35,1032.0,west,A,2,12.93,7.3,23.97,op5,shipped
ORD-002553,2026-03-18 18:19:37,1018.0,north,B,19,53.41,0.0,1014.79,op2,closed
ORD-002554,2026-03-18 18:28:02,1009.0,west,B,7,54.34,4.1,364.78,op3,closed
ORD-002555,2026-03-18 18:44:03,1013.0,west,B,26,57.09,1.9,1456.14,op1,closed
ORD-002556,2026-03-18 18:55:52,1032.0,east,D,16,119.9,3.7,1847.47,op3,new
ORD-002557,2026-03-18 19:02:21,1010.0,north,A,30,12.96,2.8,377.93,op5,shipped
ORD-002558,2026-03-18 19:23:45,1028.0,south,A,13,12.43,7.0,150.29,op1,paid
ORD-002559,2026-03-18 19:31:30,1007.0,north,A,1,12.79,10.6,11.43,op1,new
ORD-002560,2026-03-18 19:32:05,1031.0,central,B,26,58.28,6.3,1419.82,op1,shipped
ORD-002561,2026-03-18 19:33:29,1022.0,central,C,35,3.11,4.5,104.11,op5,shipped
ORD-002562,2026-03-18 19:34:43,1028.0,east,B,38,55.68,0.0,2115.84,op6,paid
ORD-002563,2026-03-18 19:56:42,1031.0,east,A,31,12.1,1.9,368.0,op1,closed
ORD-002564,2026-03-18 19:58:53,1000.0,south,B,25,54.8,5.7,1291.91,op6,paid
ORD-002565,2026-03-18 20:00:01,1011.0,central,A,7,12.26,2.6,83.56,op2,new
ORD-002566,2026-03-18 20:12:01,1012.0,west,A,23,12.55,7.0,268.34,op6,paid
ORD-002567,2026-03-18 20:27:52,1031.0,south,A,10,12.06,6.0,113.4,op6,shipped
ORD-002568,2026-03-18 20:36:31,1035.0,east,C,3,3.0,5.2,8.54,op3,paid
ORD-002569,2026-03-18 20:52:28,1039.0,central,B,1,55.84,4.9,53.1,op4,paid
ORD-002570,2026-03-18 21:01:19,1001.0,central,D,12,120.36,6.6,1349.05,op6,shipped
ORD-002571,2026-03-18 21:23:04,1010.0,west,B,21,57.01,7.1,1112.21,op1,closed
ORD-002572,2026-03-18 21:28:17,1002.0,north,A,32,12.57,3.0,390.25,op4,closed
ORD-002573,2026-03-18 21:59:28,1022.0,central,A,25,12.54,5.9,294.92,op3,paid
ORD-002574,2026-03-18 22:00:46,1018.0,east,A,33,12.18,0.2,401.29,op1,shipped
ORD-002575,2026-03-18 22:01:26,1008.0,north,B,6,52.77,6.7,295.41,op4,shipped
ORD-002576,2026-03-18 22:05:47,1032.0,west,B,7,55.22,8.8,352.52,op4,new
ORD-002577,2026-03-18 22:21:28,1017.0,central,B,24,53.12,7.4,1180.54,op2,new
ORD-002578,2026-03-18 22:25:55,1008.0,central,D,28,124.86,5.3,3310.77,op4,shipped
ORD-002579,2026-03-18 22:46:48,1008.0,central,A,34,13.02,6.2,415.28,op3,paid
ORD-002580,2026-03-18 22:48:02,1024.0,east,A,34,12.7,7.0,401.46,op2,shipped
ORD-002581,2026-03-18 22:48:37,1009.0,south,C,3,3.31,4.5,9.5,op3,paid
ORD-002582,2026-03-18 22:53:25,1018.0,east,A,37,12.47,12.5,403.7,op4,closed
