run,sample,timestamp,flow_a,press_r,temp_r,level_s,flow_b,temp_s,valve_1,valve_2,comp_a,const_c,derived_sum,power_c
19,171,2026-01-05 21:15:00,102.0071,2711.8835,118.6890,56.5078,46.2477,79.3915,63.4080,63.6811,23.6938,7.5000,142.2548,316.5991
19,172,2026-01-05 21:18:00,106.8289,2706.3686,117.8238,60.3070,47.7720,79.2371,63.4080,63.6811,23.6938,7.5000,148.6010,316.8695
19,173,2026-01-05 21:21:00,110.7199,2709.7325,118.8958,57.0178,45.4529,78.8882,63.4080,63.6811,23.6938,7.5000,150.1728,328.7255
19,174,2026-01-05 21:24:00,108.0211,2726.9533,119.2836,56.9439,43.7565,78.3902,63.4080,63.6811,23.6938,7.5000,145.7776,321.0360
19,175,2026-01-05 21:27:00,105.2600,2742.3865,119.1713,60.4510,45.4181,79.4804,63.4080,63.6811,29.6516,7.5000,144.6780,306.4121
19,176,2026-01-05 21:30:00,97.3325,2736.2814,120.6035,60.1875,40.8923,79.7144,33.6513,63.6811,29.6516,7.5000,132.2248,314.0525
19,177,2026-01-05 21:33:00,100.8627,2721.3707,120.6414,56.0580,42.1158,79.3406,33.6513,63.6811,29.6516,7.5000,136.9785,312.2960
19,178,2026-01-05 21:36:00,102.5912,2712.6980,120.7380,55.9551,41.0821,80.3206,33.6513,63.6811,29.6516,7.5000,137.6733,314.0798
19,179,2026-01-05 21:39:00,104.5351,2717.5425,120.2810,53.5901,41.2159,80.8185,33.6513,63.6811,29.6516,7.5000,139.7510,314.0311
19,180,2026-01-05 21:42:00,105.3037,2727.5859,119.8283,53.1365,39.6529,79.8564,33.6513,63.6811,29.6516,7.5000,138.9565,313.9718
19,181,2026-01-05 21:45:00,106.2016,2728.0765,120.3841,53.8938,38.9699,79.8563,33.6513,63.6811,29.6092,7.5000,139.1715,309.5770
19,182,2026-01-05 21:48:00,103.5383,2743.2120,120.4470,51.8840,42.7261,79.6647,33.6513,63.6811,29.6092,7.5000,140.2644,307.7697
19,183,2026-01-05 21:51:00,104.3022,2744.9151,120.2861,49.7179,43.7229,79.6081,33.6513,63.6811,29.6092,7.5000,142.0251,321.5493
19,184,2026-01-05 21:54:00,106.1493,2757.3419,120.0095,53.5052,47.1059,79.9659,33.6513,63.6811,29.6092,7.5000,147.2553,326.3220
19,185,2026-01-05 21:57:00,104.8004,2752.7448,119.2510,56.7493,49.2626,80.6220,33.6513,63.6811,29.6092,7.5000,148.0630,340.0260
19,186,2026-01-05 22:00:00,109.2603,2742.5155,119.6603,58.3202,48.2117,80.6905,33.6513,63.6811,29.6092,7.5000,151.4720,340.6274
19,187,2026-01-05 22:03:00,104.6637,2740.3457,120.4221,64.5453,45.2222,80.7576,33.6513,63.6811,31.4557,7.5000,143.8859,335.4863
19,188,2026-01-05 22:06:00,103.8057,2752.2725,120.1186,63.3092,44.3352,80.8881,33.6513,63.6811,31.4557,7.5000,142.1409,327.3203
19,189,2026-01-05 22:09:00,107.6984,2738.8476,120.0524,61.4002,43.9613,80.7412,33.6513,63.6811,31.4557,7.5000,145.6597,329.8817
19,190,2026-01-05 22:12:00,110.4613,2734.8633,121.0804,59.0734,41.4799,80.4578,33.6513,63.6811,31.4557,7.5000,145.9413,327.7902
19,191,2026-01-05 22:15:00,104.9557,2739.7586,120.6729,54.0530,42.5715,80.3794,33.6513,63.6811,31.4557,7.5000,141.5271,313.1805
19,192,2026-01-05 22:18:00,100.7760,2744.2233,120.7325,47.3693,40.1397,79.9358,33.6513,63.6811,31.4557,7.5000,134.9157,315.0137
19,193,2026-01-05 22:21:00,98.8077,2730.5933,121.6782,51.9901,38.9503,80.4863,33.6513,63.6811,33.2871,7.5000,131.7580,306.8712
19,194,2026-01-05 22:24:00,98.5772,2718.7643,121.7108,49.0477,40.5487,80.0478,33.6513,63.6811,33.2871,7.5000,133.1259,312.1294
19,195,2026-01-05 22:27:00,99.5727,2708.2062,120.9723,57.3670,41.9611,81.4253,33.6513,63.6811,33.2871,7.5000,135.5338,310.8263
19,196,2026-01-05 22:30:00,98.8721,2720.2015,120.0531,54.4388,41.1541,81.4328,33.6513,63.6811,33.2871,7.5000,134.0262,313.4817
19,197,2026-01-05 22:33:00,101.9293,2717.0686,119.6702,51.0487,40.8278,80.5893,33.6513,63.6811,33.2871,7.5000,136.7571,309.2911
19,198,2026-01-05 22:36:00,99.7360,2717.0217,119.7095,52.2602,41.9964,79.5563,33.6513,63.6811,33.2871,7.5000,135.7324,312.8227
19,199,2026-01-05 22:39:00,103.3477,2718.5659,119.8315,47.8720,40.9178,78.8972,33.6513,63.6811,27.1211,7.5000,138.2656,313.0532
19,200,2026-01-05 22:42:00,105.8284,2720.0913,119.9281,45.2419,40.4411,78.7919,33.6513,63.6811,27.1211,7.5000,140.2695,311.0678
19,201,2026-01-05 22:45:00,101.7631,2727.1989,120.3185,49.0848,41.7757,79.3008,46.2593,62.3172,27.1211,7.5000,137.5389,310.5770
19,202,2026-01-05 22:48:00,103.0611,2739.0854,120.2219,42.6522,41.8246,79.0048,46.2593,62.3172,27.1211,7.5000,138.8857,308.4540
19,203,2026-01-05 22:51:00,102.0716,2721.0917,120.4789,44.1202,43.3228,78.8640,46.2593,62.3172,27.1211,7.5000,139.3944,314.1673
19,204,2026-01-05 22:54:00,103.0856,2725.7332,120.5543,45.8972,42.9772,79.4217,46.2593,62.3172,27.1211,7.5000,140.0628,320.5074
19,205,2026-01-05 22:57:00,102.8475,2717.6472,119.2486,51.0861,45.8061,79.9386,46.2593,62.3172,28.6926,7.5000,142.6536,318.4201
19,206,2026-01-05 23:00:00,98.6379,2729.4622,119.8904,53.0652,43.0458,80.3470,46.2593,62.3172,28.6926,7.5000,135.6837,318.6032
19,207,2026-01-05 23:03:00,98.7930,2714.1181,119.4475,61.4581,43.1737,80.3628,46.2593,62.3172,28.6926,7.5000,135.9667,315.6563
19,208,2026-01-05 23:06:00,103.4532,2698.7180,120.4516,58.1974,40.3180,79.5324,46.2593,62.3172,28.6926,7.5000,137.7712,313.5497
19,209,2026-01-05 23:09:00,98.8852,2701.3864,120.7578,51.6684,38.7562,79.5663,46.2593,62.3172,28.6926,7.5000,131.6414,311.6519
19,210,2026-01-05 23:12:00,102.8991,2714.5655,120.1952,59.9987,39.2264,80.1122,46.2593,62.3172,28.6926,7.5000,136.1256,303.0190
19,211,2026-01-05 23:15:00,104.4407,2694.1512,120.2961,56.6908,39.2134,80.3154,46.2593,62.3172,27.9631,7.5000,137.6541,301.8944
19,212,2026-01-05 23:18:00,102.9668,2704.6457,120.7380,53.1993,39.1266,79.3307,46.2593,62.3172,27.9631,7.5000,136.0934,298.8400
19,213,2026-01-05 23:21:00,98.7325,2715.9606,120.2436,48.0472,37.0201,79.3711,46.2593,62.3172,27.9631,7.5000,129.7526,293.5807
19,214,2026-01-05 23:24:00,99.6149,2705.6563,120.8588,47.1963,37.9957,79.5771,46.2593,62.3172,27.9631,7.5000,131.6105,295.0804
19,215,2026-01-05 23:27:00,103.3320,2689.3439,122.1661,44.1203,35.1436,78.3667,46.2593,62.3172,27.9631,7.5000,132.4756,288.2979
19,216,2026-01-05 23:30:00,102.1016,2690.2037,122.0864,44.2400,33.4794,79.1024,46.2593,62.3172,27.9631,7.5000,129.5810,286.0414
19,217,2026-01-05 23:33:00,104.1476,2694.8470,121.6791,36.5658,32.1497,79.3100,46.2593,62.3172,26.7308,7.5000,130.2973,279.4596
19,218,2026-01-05 23:36:00,105.9658,2697.2120,121.4957,37.9345,33.5843,78.8543,46.2593,62.3172,26.7308,7.5000,133.5501,271.8115
19,219,2026-01-05 23:39:00,103.4396,2709.1107,121.6801,40.0116,32.7344,78.7998,46.2593,62.3172,26.7308,7.5000,130.1741,284.7601
19,220,2026-01-05 23:42:00,102.9404,2711.4740,121.9153,38.9085,33.2901,78.9567,46.2593,62.3172,26.7308,7.5000,130.2305,276.3305
19,221,2026-01-05 23:45:00,103.5944,2709.0003,121.6648,38.6378,35.5834,79.0349,46.2593,62.3172,26.7308,7.5000,133.1778,281.2337
19,222,2026-01-05 23:48:00,103.3178,2713.5322,122.0576,39.3804,37.1853,79.0444,46.2593,62.3172,26.7308,7.5000,134.5031,288.5320
19,223,2026-01-05 23:51:00,105.9630,2720.0090,120.6056,42.0387,39.6353,79.5678,46.2593,62.3172,28.8335,7.5000,139.5982,291.8424
19,224,2026-01-05 23:54:00,108.1686,2722.4316,120.4595,49.8711,39.6491,80.2713,46.2593,62.3172,28.8335,7.5000,141.8178,301.0356
19,225,2026-01-05 23:57:00,106.1032,2730.1915,120.8238,50.2032,43.2606,80.0752,46.2593,62.3172,28.8335,7.5000,143.3638,301.2035
19,226,2026-01-06 00:00:00,103.6030,2735.5216,120.1176,47.2985,42.6150,79.4218,44.1709,62.3172,28.8335,7.5000,140.2181,313.1698
19,227,2026-01-06 00:03:00,104.3042,2721.5306,120.5126,48.1533,42.2088,79.8129,44.1709,62.3172,28.8335,7.5000,140.5131,316.6587
19,228,2026-01-06 00:06:00,103.0284,2724.3355,121.6016,50.3372,40.0663,79.5394,44.1709,62.3172,28.8335,7.5000,137.0948,314.0848
19,229,2026-01-06 00:09:00,98.5852,2710.5698,120.8537,46.7413,40.7966,79.6741,44.1709,62.3172,29.9173,7.5000,133.3818,304.0340
19,230,2026-01-06 00:12:00,101.8599,2712.1443,121.3653,44.8932,38.0711,79.9969,44.1709,62.3172,29.9173,7.5000,133.9310,305.4475
19,231,2026-01-06 00:15:00,106.3279,2698.1420,121.3943,42.8430,37.8583,79.5138,44.1709,62.3172,29.9173,7.5000,138.1862,294.4542
19,232,2026-01-06 00:18:00,108.3596,2708.0118,121.4322,41.9095,37.7735,79.5094,44.1709,62.3172,29.9173,7.5000,140.1331,299.3663
19,233,2026-01-06 00:21:00,114.6632,2727.9306,120.1356,42.4439,39.7245,79.2715,44.1709,62.3172,29.9173,7.5000,148.3877,293.4579
19,234,2026-01-06 00:24:00,116.5115,2732.9482,120.5693,39.5397,38.7037,78.9657,44.1709,62.3172,29.9173,7.5000,149.2152,305.4528
19,235,2026-01-06 00:27:00,112.4484,2739.5629,121.8475,39.8470,39.0691,78.3782,44.1709,62.3172,32.0564,7.5000,145.5176,302.3030
19,236,2026-01-06 00:30:00,115.7443,2756.5895,122.0730,41.5864,38.1435,78.6487,44.1709,62.3172,32.0564,7.5000,147.8878,305.1832
19,237,2026-01-06 00:33:00,114.6414,2756.8368,122.5877,46.9841,40.7917,80.2329,44.1709,62.3172,32.0564,7.5000,149.4331,292.2626
19,238,2026-01-06 00:36:00,116.2613,2757.9852,122.7186,42.5077,41.3890,79.6538,44.1709,62.3172,32.0564,7.5000,151.6503,297.4881
19,239,2026-01-06 00:39:00,115.6569,2765.2905,122.9000,41.4230,40.4427,80.7176,44.1709,62.3172,32.0564,7.5000,150.0996,308.4430
19,240,2026-01-06 00:42:00,114.1304,2777.7042,122.5946,41.5284,40.4363,80.5412,44.1709,62.3172,32.0564,7.5000,148.5666,302.1320
19,241,2026-01-06 00:45:00,118.2211,2765.0426,122.2076,39.0231,43.9054,80.1040,44.1709,76.4702,37.4594,7.5000,156.1265,314.5390
19,242,2026-01-06 00:48:00,113.2506,2761.6578,122.8010,32.0497,43.1745,79.9839,44.1709,76.4702,37.4594,7.5000,150.4251,324.4757
19,243,2026-01-06 00:51:00,116.1244,2774.8474,122.9525,38.9941,39.8992,80.5326,44.1709,76.4702,37.4594,7.5000,150.0236,313.2411
19,244,2026-01-06 00:54:00,119.3123,2755.4853,122.9249,41.9085,40.0686,80.6358,44.1709,76.4702,37.4594,7.5000,153.3809,304.0652
19,245,2026-01-06 00:57:00,112.3177,2761.7992,123.9538,44.8369,39.2917,80.5187,44.1709,76.4702,37.4594,7.5000,145.6094,312.8399
19,246,2026-01-06 01:00:00,111.8447,2773.3122,123.3403,45.2164,39.1153,81.0105,44.1709,76.4702,37.4594,7.5000,144.9601,305.2610
19,247,2026-01-06 01:03:00,109.2831,2754.2794,123.1119,43.7326,41.2761,81.2113,44.1709,76.4702,38.4992,7.5000,144.5592,299.9470
19,248,2026-01-06 01:06:00,114.1658,2739.9965,123.9959,44.3456,39.1972,80.5636,44.1709,76.4702,38.4992,7.5000,147.3630,311.5194
19,249,2026-01-06 01:09:00,111.3983,2743.9184,123.3537,49.4428,36.6697,81.3889,44.1709,76.4702,38.4992,7.5000,142.0680,301.6297
19,250,2026-01-06 01:12:00,110.9127,2753.0356,122.8988,49.7340,38.8604,82.2112,44.1709,76.4702,38.4992,7.5000,143.7731,293.3195
19,251,2026-01-06 01:15:00,113.7500,2759.2850,121.7243,48.4790,43.8831,81.0428,65.0330,76.4702,38.4992,7.5000,151.6331,297.0663
19,252,2026-01-06 01:18:00,114.4021,2752.4519,122.4737,45.9005,42.7163,80.3028,65.0330,76.4702,38.4992,7.5000,151.1184,310.6801
19,253,2026-01-06 01:21:00,113.2537,2760.7691,121.8226,48.6674,44.7044,80.9250,65.0330,76.4702,33.1478,7.5000,151.9581,306.1820
19,254,2026-01-06 01:24:00,116.1438,2763.8073,121.1755,49.3627,47.8045,81.1829,65.0330,76.4702,33.1478,7.5000,157.9483,320.9023
19,255,2026-01-06 01:27:00,118.0503,2760.3617,120.9847,49.4813,49.3184,80.8926,65.0330,76.4702,33.1478,7.5000,161.3687,323.5273
19,256,2026-01-06 01:30:00,117.4641,2774.1555,121.3246,52.1549,46.6999,80.6676,65.0330,76.4702,33.1478,7.5000,158.1640,331.9854
19,257,2026-01-06 01:33:00,115.0879,2776.1509,120.9815,53.6684,47.4388,81.2504,65.0330,76.4702,33.1478,7.5000,156.5267,325.7757
19,258,2026-01-06 01:36:00,115.4304,2767.0285,121.4312,55.6141,48.2575,81.1127,65.0330,76.4702,33.1478,7.5000,157.6879,322.9953
19,259,2026-01-06 01:39:00,114.9048,2758.1309,122.3838,58.0501,44.2615,81.1721,65.0330,76.4702,36.0684,7.5000,153.1663,329.5622
19,260,2026-01-06 01:42:00,114.4319,2753.0983,122.4579,58.7620,43.4565,81.8069,65.0330,76.4702,36.0684,7.5000,151.8885,311.5460
19,261,2026-01-06 01:45:00,115.5488,2740.0892,122.2140,59.9849,41.9117,82.0335,65.0330,76.4702,36.0684,7.5000,151.4605,314.8617
19,262,2026-01-06 01:48:00,114.2332,2740.3059,122.5400,56.3670,39.4262,81.7369,65.0330,76.4702,36.0684,7.5000,147.6594,301.1177
19,263,2026-01-06 01:51:00,113.4565,2750.3635,122.7142,57.2733,40.5854,81.7677,65.0330,76.4702,36.0684,7.5000,148.0419,297.8065
19,264,2026-01-06 01:54:00,109.2945,2746.6174,122.2145,55.7799,40.4682,81.9033,65.0330,76.4702,36.0684,7.5000,143.7628,302.5463
19,265,2026-01-06 01:57:00,105.9827,2741.7117,122.8742,58.1821,41.3450,81.7569,65.0330,76.4702,33.5106,7.5000,141.3277,297.6537
19,266,2026-01-06 02:00:00,102.0476,2726.0854,122.4080,54.9007,40.6812,81.1723,65.0330,76.4702,33.5106,7.5000,136.7287,305.9137
19,267,2026-01-06 02:03:00,106.3021,2720.3231,122.2665,55.9280,39.8173,81.7947,65.0330,76.4702,33.5106,7.5000,140.1194,301.8175
19,268,2026-01-06 02:06:00,104.8309,2713.8462,121.2777,50.5687,40.7164,80.7947,65.0330,76.4702,33.5106,7.5000,139.5473,300.6470
19,269,2026-01-06 02:09:00,109.0685,2723.9982,120.4636,52.4369,42.6992,80.6614,65.0330,76.4702,33.5106,7.5000,145.7677,296.1681
19,270,2026-01-06 02:12:00,108.8113,2727.3911,119.2790,55.7846,43.4366,80.6631,65.0330,76.4702,33.5106,7.5000,146.2479,308.8541
19,271,2026-01-06 02:15:00,107.2076,2730.1623,120.2047,60.6866,42.8362,80.6836,65.0330,76.4702,28.7871,7.5000,144.0439,312.8457
19,272,2026-01-06 02:18:00,109.1574,2739.6925,120.6412,59.3490,41.2816,79.3615,65.0330,76.4702,28.7871,7.5000,144.4390,303.4135
19,273,2026-01-06 02:21:00,108.1165,2725.7406,120.8711,63.2557,42.8403,80.2445,65.0330,76.4702,28.7871,7.5000,144.9567,306.7402
19,274,2026-01-06 02:24:00,110.2261,2732.9871,121.5203,58.3929,41.8174,80.2393,65.0330,76.4702,28.7871,7.5000,146.0435,308.3550
19,275,2026-01-06 02:27:00,103.0500,2727.1633,121.0988,60.2832,42.9450,80.8297,65.0330,76.4702,28.7871,7.5000,139.9950,303.6296
19,276,2026-01-06 02:30:00,98.2598,2743.0785,121.3026,58.0712,41.1759,80.7073,43.2539,76.4702,28.7871,7.5000,133.4357,308.0587
19,277,2026-01-06 02:33:00,95.5221,2722.6448,120.5143,60.5869,40.7929,80.4010,43.2539,76.4702,31.0261,7.5000,130.3150,308.5665
19,278,2026-01-06 02:36:00,96.4754,2715.9031,121.1341,59.4645,42.4215,80.7630,43.2539,76.4702,31.0261,7.5000,132.8969,315.2626
19,279,2026-01-06 02:39:00,94.0049,2720.9656,119.5028,55.3815,42.2583,80.3944,43.2539,76.4702,31.0261,7.5000,130.2631,317.6139
19,280,2026-01-06 02:42:00,99.8688,2716.5111,118.2870,59.3099,46.0996,81.0265,43.2539,76.4702,31.0261,7.5000,139.9683,315.1645
19,281,2026-01-06 02:45:00,104.4193,2699.5735,118.8989,55.0737,44.2044,79.5543,43.2539,78.0350,31.0261,7.5000,142.6237,326.1220
19,282,2026-01-06 02:48:00,106.4026,2723.3093,119.1591,57.5149,42.1973,79.5162,43.2539,78.0350,31.0261,7.5000,142.5999,320.5568
19,283,2026-01-06 02:51:00,109.7998,2729.1070,118.3654,50.4624,42.3608,78.1237,43.2539,78.0350,26.3282,7.5000,146.1607,316.2664
19,284,2026-01-06 02:54:00,109.9008,2735.0995,119.6863,53.9915,42.3109,79.0354,43.2539,78.0350,26.3282,7.5000,146.2117,317.0887
19,285,2026-01-06 02:57:00,108.0202,2754.8327,120.3397,46.1777,41.5010,78.3663,43.2539,78.0350,26.3282,7.5000,143.5213,314.8793
19,286,2026-01-06 03:00:00,107.9092,2745.7872,121.0154,46.2369,42.3304,78.7744,43.2539,78.0350,26.3282,7.5000,144.2396,313.0526
19,287,2026-01-06 03:03:00,107.2993,2728.4895,122.0562,43.6420,40.6253,78.9847,43.2539,78.0350,26.3282,7.5000,141.9246,309.9313
19,288,2026-01-06 03:06:00,106.0363,2738.9405,122.8331,41.0173,36.2319,79.2484,43.2539,78.0350,26.3282,7.5000,136.2682,307.4543
19,289,2026-01-06 03:09:00,109.1448,2722.3511,121.7817,42.1034,37.4900,79.7545,43.2539,78.0350,31.8916,7.5000,140.6349,290.2847
19,290,2026-01-06 03:12:00,107.1077,2724.3968,122.5611,39.6222,35.2530,80.3848,43.2539,78.0350,31.8916,7.5000,136.3606,299.7277
19,291,2026-01-06 03:15:00,106.5270,2731.2917,122.5455,44.3143,34.8103,79.8911,43.2539,78.0350,31.8916,7.5000,135.3373,286.4286
19,292,2026-01-06 03:18:00,107.0792,2729.2139,122.2422,44.7034,35.2579,80.3887,43.2539,78.0350,31.8916,7.5000,136.3372,288.4510
19,293,2026-01-06 03:21:00,105.8026,2727.1718,122.6864,43.7267,36.3427,80.1953,43.2539,78.0350,31.8916,7.5000,136.1453,291.2563
19,294,2026-01-06 03:24:00,105.0897,2737.7957,122.0505,43.2522,37.3644,79.9929,43.2539,78.0350,31.8916,7.5000,136.4541,296.0369
19,295,2026-01-06 03:27:00,104.6659,2732.8085,121.6671,45.1918,38.5333,80.2352,43.2539,78.0350,32.0666,7.5000,137.1992,294.5976
19,296,2026-01-06 03:30:00,107.0538,2734.1688,121.8705,48.7097,38.9747,80.3350,43.2539,78.0350,32.0666,7.5000,140.0286,305.3850
19,297,2026-01-06 03:33:00,107.8232,2724.4722,121.3729,50.2827,39.0793,80.1736,43.2539,78.0350,32.0666,7.5000,140.9025,305.8972
19,298,2026-01-06 03:36:00,105.3040,2724.8156,121.4012,51.8021,38.1081,80.7262,43.2539,78.0350,32.0666,7.5000,137.4121,305.3009
19,299,2026-01-06 03:39:00,102.3861,2745.1953,121.8597,55.2095,36.6100,80.0342,43.2539,78.0350,32.0666,7.5000,132.9960,300.0516
19,300,2026-01-06 03:42:00,106.7134,2743.3519,120.6124,53.9642,43.8063,80.5448,43.2539,78.0350,32.0666,7.5000,144.5197,294.3221
19,301,2026-01-06 03:45:00,102.9733,2730.9599,120.8978,54.2109,44.9247,80.8116,67.6149,78.0350,30.3500,7.5000,141.8980,316.2085
19,302,2026-01-06 03:48:00,104.6933,2734.4687,120.6893,59.5950,45.7414,80.5175,67.6149,78.0350,30.3500,7.5000,144.4347,313.5521
19,303,2026-01-06 03:51:00,104.9932,2724.0846,120.0908,57.2889,43.2454,81.1386,67.6149,78.0350,30.3500,7.5000,142.2386,318.8740
19,304,2026-01-06 03:54:00,106.4002,2724.8421,120.4366,56.3510,44.6601,80.4350,67.6149,78.0350,30.3500,7.5000,145.0602,305.6074
19,305,2026-01-06 03:57:00,107.1382,2724.8278,119.5635,56.4964,42.8604,79.8314,67.6149,78.0350,30.3500,7.5000,143.9986,317.1653
19,306,2026-01-06 04:00:00,106.1714,2730.8214,120.1085,59.1776,43.2993,80.5471,67.6149,78.0350,30.3500,7.5000,143.4707,318.5543
19,307,2026-01-06 04:03:00,105.6653,2739.4276,119.6246,58.4845,45.9930,80.0257,67.6149,78.0350,28.2200,7.5000,145.6583,310.6245
19,308,2026-01-06 04:06:00,106.5565,2733.9336,119.4693,57.1686,47.3856,80.0312,67.6149,78.0350,28.2200,7.5000,147.9421,320.0594
19,309,2026-01-06 04:09:00,108.0427,2729.0375,119.8219,59.6409,47.6998,79.9631,67.6149,78.0350,28.2200,7.5000,149.7425,325.7945
19,310,2026-01-06 04:12:00,100.4654,2733.0574,119.6543,59.7791,47.0294,79.7070,67.6149,78.0350,28.2200,7.5000,141.4949,330.8591
19,311,2026-01-06 04:15:00,100.1460,2729.2172,120.0065,52.6647,45.8966,79.8040,67.6149,78.0350,28.2200,7.5000,140.0426,327.7003
19,312,2026-01-06 04:18:00,103.3586,2706.8672,120.6104,49.6235,44.1611,79.5630,67.6149,78.0350,28.2200,7.5000,141.5197,316.4988
19,313,2026-01-06 04:21:00,101.6486,2711.8676,120.4944,48.1377,44.2484,79.3579,67.6149,78.0350,25.3735,7.5000,139.8970,318.1681
19,314,2026-01-06 04:24:00,103.1969,2724.5688,119.2036,48.1711,43.3796,79.2807,67.6149,78.0350,25.3735,7.5000,140.5765,316.3291
19,315,2026-01-06 04:27:00,106.6371,2717.9795,119.0290,45.5709,44.6411,79.4763,67.6149,78.0350,25.3735,7.5000,145.2782,309.3690
19,316,2026-01-06 04:30:00,106.6308,2719.6433,119.0832,40.1071,45.7682,78.3227,67.6149,78.0350,25.3735,7.5000,146.3990,320.4004
19,317,2026-01-06 04:33:00,106.7713,2716.9790,119.5392,43.0052,44.7392,78.1072,67.6149,78.0350,25.3735,7.5000,145.5105,319.7369
19,318,2026-01-06 04:36:00,102.8365,2718.1872,120.4595,44.4856,40.0949,78.8424,67.6149,78.0350,25.3735,7.5000,136.9314,306.9124
19,319,2026-01-06 04:39:00,103.4833,2713.6297,121.3194,47.4037,40.5964,78.7055,67.6149,78.0350,28.2639,7.5000,138.0797,297.0213
19,320,2026-01-06 04:42:00,103.9470,2706.4761,121.6801,52.4129,37.7479,79.4660,67.6149,78.0350,28.2639,7.5000,135.6949,300.6623
19,321,2026-01-06 04:45:00,103.7431,2706.4636,121.5056,47.8073,38.3580,79.5550,67.6149,69.4335,28.2639,7.5000,136.1011,291.8103
19,322,2026-01-06 04:48:00,103.0066,2715.6951,120.8896,48.8757,39.2115,79.6034,67.6149,69.4335,28.2639,7.5000,136.2181,298.9369
19,323,2026-01-06 04:51:00,105.1549,2705.8656,120.5687,55.2562,40.4723,80.2415,67.6149,69.4335,28.2639,7.5000,139.6272,295.1922
19,324,2026-01-06 04:54:00,106.2208,2706.7396,121.0426,50.7881,39.7921,79.4144,67.6149,69.4335,28.2639,7.5000,140.0129,292.0946
19,325,2026-01-06 04:57:00,107.2155,2720.7145,120.3412,47.0982,40.1525,79.3349,67.6149,69.4335,26.6892,7.5000,141.3680,292.5190
19,326,2026-01-06 05:00:00,102.0150,2721.6387,119.9375,51.1400,42.2155,79.6434,62.3882,69.4335,26.6892,7.5000,138.2306,297.4200
19,327,2026-01-06 05:03:00,102.8101,2728.7288,120.2163,51.0711,42.4740,79.5077,62.3882,69.4335,26.6892,7.5000,139.2841,306.7879
19,328,2026-01-06 05:06:00,101.6066,2711.9997,120.2565,52.8132,43.5625,79.4850,62.3882,69.4335,26.6892,7.5000,139.1691,308.7404
19,329,2026-01-06 05:09:00,99.5719,2718.6438,120.9337,54.6535,41.8871,80.1034,62.3882,69.4335,26.6892,7.5000,135.4590,312.3373
19,330,2026-01-06 05:12:00,105.0521,2713.5729,120.0621,55.9861,42.6257,79.8666,62.3882,69.4335,26.6892,7.5000,141.6778,311.9101
19,331,2026-01-06 05:15:00,106.3868,2713.4072,119.8676,55.3514,45.1219,80.4033,62.3882,69.4335,24.8393,7.5000,145.5086,309.2846
19,332,2026-01-06 05:18:00,108.3003,2721.9760,119.2064,56.9331,44.8287,79.9274,62.3882,69.4335,24.8393,7.5000,147.1290,311.1073
19,333,2026-01-06 05:21:00,105.8487,2734.1326,119.2840,53.5865,44.0381,79.5161,62.3882,69.4335,24.8393,7.5000,143.8868,316.3902
19,334,2026-01-06 05:24:00,108.8561,2733.6076,120.0138,54.7376,45.6176,79.4713,62.3882,69.4335,24.8393,7.5000,148.4736,306.8859
19,335,2026-01-06 05:27:00,110.5090,2725.2612,120.5481,59.2011,44.2820,79.6975,62.3882,69.4335,24.8393,7.5000,148.7910,316.8726
19,336,2026-01-06 05:30:00,103.3349,2739.6693,119.9927,61.8321,45.0441,80.5793,62.3882,69.4335,24.8393,7.5000,142.3790,321.7203
19,337,2026-01-06 05:33:00,102.8772,2742.6383,119.7845,60.7442,45.0220,80.3462,62.3882,69.4335,30.4370,7.5000,141.8992,312.8210
19,338,2026-01-06 05:36:00,101.4571,2730.1833,120.5644,64.8985,45.9025,80.9383,62.3882,69.4335,30.4370,7.5000,141.3596,324.7215
19,339,2026-01-06 05:39:00,103.7694,2726.2400,120.6946,63.7124,47.4213,80.4427,62.3882,69.4335,30.4370,7.5000,145.1907,322.2027
19,340,2026-01-06 05:42:00,105.9946,2734.1070,119.2356,65.3988,48.0776,81.3588,62.3882,69.4335,30.4370,7.5000,148.0722,325.1358
19,341,2026-01-06 05:45:00,103.5201,2736.8062,118.5110,68.0793,49.3246,81.7221,62.3882,69.4335,30.4370,7.5000,146.8447,325.8972
19,342,2026-01-06 05:48:00,105.2934,2743.9298,118.4269,64.4137,51.6637,80.3072,62.3882,69.4335,30.4370,7.5000,150.9571,334.1343
19,343,2026-01-06 05:51:00,102.3961,2726.1341,118.7956,67.1593,49.0727,80.2418,62.3882,69.4335,28.8240,7.5000,145.4688,338.3309
19,344,2026-01-06 05:54:00,103.0520,2723.6950,119.6610,61.6665,47.8170,80.3830,62.3882,69.4335,28.8240,7.5000,144.8690,332.3207
19,345,2026-01-06 05:57:00,101.3187,2735.9884,119.4506,56.4334,46.6129,79.6040,62.3882,69.4335,28.8240,7.5000,141.9316,324.4085
19,346,2026-01-06 06:00:00,102.9573,2731.7280,118.5884,52.2467,50.1259,79.7892,62.3882,69.4335,28.8240,7.5000,147.0832,329.0259
19,347,2026-01-06 06:03:00,106.7348,2723.1050,118.7129,44.5741,49.3124,78.7332,62.3882,69.4335,28.8240,7.5000,150.0472,339.9733
19,348,2026-01-06 06:06:00,103.6339,2731.3211,119.5965,46.3035,46.6068,79.0806,62.3882,69.4335,28.8240,7.5000,144.2406,333.2273
