aikaleima;dens_22;speed_99;torque_30;flow_98;analyzer_82;valve_27;humid_13;setp_76;ph_52;ph_05;total_70;ph_85
21.06.2026 06:48:10;477,242;9,59671;237,351;1219,25;8,11495;34,1;456,91;79,8;299,669;2076,84;1233,09;13,8632
21.06.2026 06:48:20;500,081;9,22583;219,42;1151,77;8,11495;34,1;464,49;79,8;298,897;2116,55;1164,98;13,2221
21.06.2026 06:48:30;518,108;9,61386;195,36;1189,59;8,11495;34,1;456,766;79,8;298,884;2048,49;1202,46;12,8675
21.06.2026 06:48:40;530,874;9,62089;188,317;1115;8,11495;34,1;467,739;79,8;307,177;2046,09;1127,45;12,501
21.06.2026 06:48:50;543,819;9,33971;174,514;1116,29;8,11495;34,1;460,545;79,8;304,546;1977,75;1128,52;12,2375
21.06.2026 06:49:00;535,28;10,0364;170,843;1106,04;7,96357;34,1;454,816;79,8;298,152;1935,03;1118,4;12,383
21.06.2026 06:49:10;553,323;9,777;149,753;1120,16;7,96357;34,1;459,936;79,8;306,994;1906,55;1132,19;12,0224
21.06.2026 06:49:20;548,513;9,60602;139,205;1122,96;7,96357;34,1;456,382;79,8;297,13;1847,32;1135,06;12,1148
21.06.2026 06:49:30;563,307;9,55117;151,372;1080,63;7,96357;34,1;452,823;79,8;305,387;1895,27;1092,64;12,0274
21.06.2026 06:49:40;556,907;9,13105;126,526;1078;7,96357;34,1;454,113;79,8;309,916;1795,93;1090,17;12,183
21.06.2026 06:49:50;572,846;9,31114;124,749;1056,21;7,96357;34,1;458,964;79,8;306,259;1810,5;1067,93;11,7209
21.06.2026 06:50:00;561,84;9,17028;133,654;1092,92;7,96357;34,1;444,769;79,8;305,97;1807,49;1105,02;12,1061
21.06.2026 06:50:10;551,713;8,92621;142,274;1101,78;7,96357;34,1;443,475;79,8;308,252;1777,45;1114,16;12,3619
21.06.2026 06:50:20;551,678;9,32879;168,09;1116,22;7,96357;34,1;438,644;79,8;303,121;1762,45;1129;12,7988
21.06.2026 06:50:30;554,183;9,16077;135,203;1121,75;7,90668;34,1;454,451;79,8;306,042;1807,32;1134,27;12,5305
21.06.2026 06:50:40;547,15;9,07615;146,299;1154,11;7,90668;34,1;455,169;79,8;317,996;1821,26;1166,74;12,6118
21.06.2026 06:50:50;566,276;8,825;117,214;1118,94;7,90668;34,1;453,999;79,8;318,546;1856,04;1131,22;12,2978
21.06.2026 06:51:00;541,502;8,17729;136,323;1122,6;7,90668;34,1;460,969;79,8;318,864;1827,36;1135,06;12,4604
21.06.2026 06:51:10;565,805;9,02941;154,158;1248,35;7,90668;34,1;446,643;20,9;310,489;1850,66;1261,4;13,0604
21.06.2026 06:51:20;581,406;8,84918;120,039;1214,06;7,90668;34,1;463,942;20,9;311,187;1809,38;1226,41;12,3773
21.06.2026 06:51:30;570,531;8,63879;160,611;1229,45;7,90668;34,1;456,222;20,9;312,555;1806,64;1242,13;12,6961
21.06.2026 06:51:40;560,082;9,21056;186,169;1124,57;7,90668;34,1;442,398;20,9;297,582;1887,89;1137,47;12,8883
21.06.2026 06:51:50;566,548;8,96991;182,24;1163,87;7,90668;34,1;452,076;20,9;301,095;1765,47;1176,64;12,7661
21.06.2026 06:52:00;560,267;9,22099;155,585;1141,11;7,87611;34,1;449,977;20,9;299,954;1829,49;1153,62;12,5583
21.06.2026 06:52:10;559,798;9,26591;157,337;1052,19;7,87611;34,1;445,857;20,9;306,261;1917,96;1064,5;12,338
21.06.2026 06:52:20;546,225;8,36004;151,707;1115,83;7,87611;34,1;446,157;20,9;316,813;1888,57;1128,39;12,5589
21.06.2026 06:52:30;553,38;8,48231;163,469;1058,33;7,87611;34,1;440,073;20,9;318,979;1862,36;1070,86;12,5663
21.06.2026 06:52:40;539,571;8,77333;155,811;1131,61;7,87611;34,1;439,434;20,9;314,784;1896,74;1144,52;12,8852
21.06.2026 06:52:50;554,152;8,32137;115,973;1250,02;7,87611;34,1;439,066;20,9;317,01;1901,66;1262,62;12,6365
21.06.2026 06:53:00;534,226;8,21972;136,981;1256,88;7,87611;34,1;435,799;20,9;318,298;1927,91;1269,92;13,0617
21.06.2026 06:53:10;522,92;7,84454;147,614;1199,18;7,87611;34,1;443,461;20,9;325,286;1902,29;1212,21;13,0547
21.06.2026 06:53:20;519,765;7,69074;132,152;1272,8;7,87611;34,1;429,181;20,9;326,174;1795,64;1285,85;13,0089
21.06.2026 06:53:30;510,161;7,63501;133,643;1235,24;8,12381;34,1;441,545;20,9;329,986;1868,14;1248,39;13,1737
21.06.2026 06:53:40;506,142;7,43917;164,52;1337,85;8,12381;34,1;440,407;20,9;335,413;1899,52;1351,43;13,5875
21.06.2026 06:53:50;509,329;8,25375;136,061;1341,41;8,12381;34,1;441,049;20,9;323,099;1879,28;1354,92;13,5224
21.06.2026 06:54:00;527,707;7,44814;162,594;1324,45;8,12381;34,1;433,587;20,9;337,064;1910,87;1338,2;13,7742
21.06.2026 06:54:10;521,944;8,13274;172,574;1347,68;8,12381;34,1;447,486;20,9;336,384;1926,56;1361,61;13,913
21.06.2026 06:54:20;505,264;8,31705;149,328;1292,28;8,12381;34,1;451,029;20,9;323,692;1911,98;1305,71;13,4562
21.06.2026 06:54:30;538,344;8,34187;125,139;1394,45;8,12381;62,4;455,112;20,9;298,364;1964,88;1407,69;13,2535
21.06.2026 06:54:40;527,06;8,33456;159,651;1313,87;8,12381;62,4;444,235;20,9;304,75;1979,71;1327,04;13,1749
21.06.2026 06:54:50;534,945;8,9042;167,81;1262,91;8,12381;62,4;453,091;20,9;293,661;1890,21;1275,49;12,6303
21.06.2026 06:55:00;547,709;9,61009;114,931;1302,11;7,94659;62,4;439,919;20,9;283,89;1871,31;1314,87;12,7642
21.06.2026 06:55:10;544,702;9,43647;110,234;1359,93;7,94659;62,4;450,741;20,9;288,4;1890,54;1373,12;13,168
21.06.2026 06:55:20;547,977;8,86131;89,6621;1226,47;7,94659;62,4;437,415;20,9;292,07;1856,06;1238,56;12,0377
21.06.2026 06:55:30;557,374;9,34561;81,4634;1140,27;7,94659;62,4;443,72;20,9;290,088;1857,7;1152,46;12,2118
21.06.2026 06:55:40;552,668;8,97936;130,193;1199,8;7,94659;62,4;445,962;20,9;296,137;1859,58;1212,48;12,6569
21.06.2026 06:55:50;552,034;9,16802;90,2691;1202,2;7,94659;62,4;443,688;20,9;290,872;1804,21;1214,82;12,6062
21.06.2026 06:56:00;543,83;8,79672;132,98;1210,79;7,94659;62,4;446,109;20,9;303,886;1831,24;1223,63;12,8479
21.06.2026 06:56:10;550,797;8,77434;106,174;1254,57;7,94659;62,4;435,296;20,9;301,097;1892,65;1267,45;12,9002
21.06.2026 06:56:20;536,715;8,61927;99,6931;1195,89;7,94659;62,4;453,225;20,9;300,444;1873,63;1208,39;12,5245
21.06.2026 06:56:30;537,891;8,94124;131,96;1317,46;7,99077;62,4;457,182;20,9;300,613;1923,82;1330,84;13,3825
21.06.2026 06:56:40;538,037;8,53788;105,955;1264,58;7,99077;62,4;470,849;20,9;304,337;1893,68;1277,3;12,7465
21.06.2026 06:56:50;543,518;8,20229;156,441;1248,57;7,99077;62,4;452,034;20,9;304,611;1870,82;1261,72;13,1429
21.06.2026 06:57:00;548,128;8,71353;152,686;1235,06;7,99077;62,4;462,333;20,9;287,8;1944,64;1247,79;12,7518
21.06.2026 06:57:10;563,721;9,6163;166,392;1249,06;7,99077;62,4;466,085;20,9;276,963;1882,92;1262,14;13,0856
21.06.2026 06:57:20;556,224;9,98188;147,787;1263,76;7,99077;62,4;454,613;71,6;273,138;1953,82;1276,98;13,2189
21.06.2026 06:57:30;541,349;8,70001;203,025;1126,96;7,99077;62,4;464,461;71,6;284,693;1910,45;1139,94;12,9677
21.06.2026 06:57:40;519,142;9,8968;226,672;1108,18;7,99077;62,4;465,044;71,6;270,773;1919,2;1121,38;13,196
21.06.2026 06:57:50;552,552;10,2455;168,882;1044,47;7,99077;62,4;470,645;71,6;269,014;1946,48;1056,85;12,3694
21.06.2026 06:58:00;541,582;9,96994;171,231;1138,25;7,89626;62,4;466,13;71,6;280,868;2014,14;1150,85;12,6158
21.06.2026 06:58:10;527,742;10,1252;213,983;1039,11;7,89626;62,4;456,326;71,6;268,752;2066,71;1051,78;12,636
21.06.2026 06:58:20;510,927;10;176,144;1042,94;7,89626;62,4;471,942;71,6;263,068;1948,88;1055,1;12,1945
21.06.2026 06:58:30;507,825;10,1034;159,244;1168,73;7,89626;62,4;456,19;71,6;266,363;1933,62;1181,02;12,3176
21.06.2026 06:58:40;501,667;9,68235;149,495;1045,32;7,89626;62,4;459,339;71,6;269,899;2009,82;1057,49;12,1955
21.06.2026 06:58:50;520,598;9,59752;155,484;1045,18;7,89626;62,4;459,454;71,6;281,772;1946,6;1057;11,8322
21.06.2026 06:59:00;493,528;10,5127;162,533;1053,15;7,89626;62,4;452,902;71,6;263,509;1893,58;1065,49;12,3337
21.06.2026 06:59:10;505,058;10,039;164,045;1094,76;7,89626;62,4;466,46;71,6;282,194;1882,32;1107,24;12,494
21.06.2026 06:59:20;499,57;9,69421;174,133;1131,65;7,89626;62,4;456,245;71,6;283,732;1892,04;1144,33;12,6756
21.06.2026 06:59:30;497,184;9,95148;145,405;1086,18;8,21276;62,4;457,768;71,6;273,412;1952,81;1098,22;12,0439
21.06.2026 06:59:40;518,413;9,6684;116,226;1121,89;8,21276;62,4;457,898;71,6;282,666;1957,78;1133,71;11,8088
21.06.2026 06:59:50;515,57;9,81266;122,231;1176,68;8,21276;62,4;454,271;71,6;277,003;1964,51;1188,66;12,0029
21.06.2026 07:00:00;506,256;9,78802;145,414;1139,01;8,21276;62,4;458,327;71,6;277,075;1904,56;1151,09;12,1081
21.06.2026 07:00:10;505,861;9,86563;138,243;1168,98;8,21276;62,4;463,346;71,6;275,076;1817,27;1181,26;12,272
21.06.2026 07:00:20;496,765;10,0173;145,815;1109,35;8,21276;62,4;455,87;71,6;283,824;1843,66;1121,72;12,3327
21.06.2026 07:00:30;507,514;10,0495;138,804;1134,67;8,21276;62,4;454,756;71,6;280,4;1897,5;1146,77;12,0814
21.06.2026 07:00:40;504,175;10,0043;152,627;1135,17;8,21276;62,4;458,949;71,6;282,58;1884,48;1147,58;12,4237
21.06.2026 07:00:50;517,812;9,79236;140,094;1148,59;8,21276;62,4;455,976;71,6;278,872;1914,27;1160,87;12,2832
21.06.2026 07:01:00;512,619;10,226;102,557;1171,35;8,21124;62,4;456,837;71,6;271,927;1891,18;1183,25;11,8918
21.06.2026 07:01:10;518,192;9,99163;132,185;1163,15;8,21124;62,4;456,601;71,6;282,142;1903,19;1175,22;12,0784
21.06.2026 07:01:20;535,186;10,1644;122,003;1157,38;8,21124;62,4;451,698;71,6;276,435;1878,95;1169,47;12,1348
21.06.2026 07:01:30;498,044;10,3549;125,574;1120,95;8,21124;62,4;445,247;71,6;280,299;1822,13;1132,99;12,0548
21.06.2026 07:01:40;522,195;10,1601;117,211;1181,91;8,21124;62,4;445,032;71,6;285,457;1852,55;1194,18;12,2278
21.06.2026 07:01:50;517,054;10,6252;105,293;1138,41;8,21124;62,4;443,149;71,6;291,291;1860,43;1150,45;12,0346
21.06.2026 07:02:00;504,335;9,84983;88,1718;1152,06;8,21124;62,4;459,98;71,6;290,031;1861,15;1163,89;11,8464
21.06.2026 07:02:10;513,565;9,45609;67,8274;1202,95;8,21124;62,4;460,557;71,6;299,131;1852,08;1214,64;11,6737
21.06.2026 07:02:20;492,864;9,58166;78,9257;1233,06;8,21124;62,4;463,451;71,6;287,913;1838,88;1245,06;11,9816
21.06.2026 07:02:30;520,046;9,26006;67,9517;1272,52;8,40225;62,4;457,216;71,6;299,666;1819,63;1283,85;11,3273
21.06.2026 07:02:40;498,152;10,4938;112,32;1295,86;8,40225;62,4;459,993;71,6;278,734;1753,91;1308,05;12,19
21.06.2026 07:02:50;483,109;10,2628;130,159;1271,19;8,40225;62,4;444,701;71,6;274,986;1764,64;1283,67;12,4763
21.06.2026 07:03:00;486,134;10,0429;114,719;1283,26;8,40225;62,4;454,791;71,6;277,49;1670,56;1295,69;12,4226
21.06.2026 07:03:10;493,436;10,1235;123,095;1142,79;8,40225;62,4;463,007;71,6;287,751;1801,05;1154,75;11,9491
21.06.2026 07:03:20;511,968;10,1616;106,643;1125,16;8,40225;62,4;470,225;71,6;284,108;1866,06;1137,18;12,0266
21.06.2026 07:03:30;516,403;9,88056;101,67;1142,13;8,40225;62,4;470,779;57,7;296,038;1861,12;1154;11,8786
21.06.2026 07:03:40;521,792;10,395;114,553;1159,75;8,40225;62,4;463,275;57,7;287,585;1850,1;1171,69;11,9206
21.06.2026 07:03:50;526,537;10,5652;114,69;1151,73;8,40225;62,4;464,357;57,7;281,291;1840,45;1163,52;11,7956
21.06.2026 07:04:00;535,908;10,7361;126,551;1228,78;8,07259;62,4;469,446;57,7;274,203;1824,08;1241;12,2236
21.06.2026 07:04:10;552,933;10,8493;103,918;1185,56;8,07259;62,4;470,182;57,7;271,329;1821,33;1197,29;11,7431
21.06.2026 07:04:20;554,222;10,6436;98,2007;1088,95;8,07259;62,4;468,142;57,7;271,115;1780,04;1100,49;11,5182
21.06.2026 07:04:30;562,07;10,4884;106,071;1036,9;8,07259;48,2;459,684;57,7;288,72;1806,46;1048,48;11,5798
21.06.2026 07:04:40;567,101;10,1661;106,772;1067,25;8,07259;48,2;452,826;57,7;278,822;1736,92;1078,75;11,5029
21.06.2026 07:04:50;574,83;10,1976;104,774;1040,89;8,07259;48,2;449,322;57,7;281,855;1750,78;1052,49;11,6125
21.06.2026 07:05:00;560,08;9,38146;114,746;1018,65;8,07259;48,2;462,583;57,7;279,06;1774,35;1030,13;11,48
21.06.2026 07:05:10;557,129;9,47013;124,374;1034,77;8,07259;48,2;469,003;57,7;291,929;1766,43;1046,42;11,6423
21.06.2026 07:05:20;532,337;8,86562;157,28;1015,4;8,07259;48,2;463,407;57,7;296,34;1772,12;1027,5;12,0842
21.06.2026 07:05:30;554,514;8,79918;169,218;1086,87;7,89035;48,2;455,426;57,7;303,9;1761,64;1098,96;12,082
21.06.2026 07:05:40;557,289;9,22806;188,87;1080,38;7,89035;48,2;449,593;57,7;289,382;1840,1;1092,87;12,4817
21.06.2026 07:05:50;562,126;8,98303;173,798;1137,41;7,89035;48,2;449,043;57,7;289,273;1933,1;1149,97;12,5683
21.06.2026 07:06:00;561,356;8,91836;155,589;1150,19;7,89035;48,2;459,709;57,7;290,015;1908,32;1163,11;12,894
21.06.2026 07:06:10;538,85;8,68168;165,302;1072,88;7,89035;48,2;458,622;57,7;305,04;1936,9;1085,44;12,5462
21.06.2026 07:06:20;546,821;8,6181;183,972;1026,44;7,89035;48,2;460,512;57,7;298,767;1913,35;1039,15;12,6842
21.06.2026 07:06:30;541,01;8,58057;217,368;1040,33;7,89035;48,2;473,138;57,7;298,759;1913,82;1053,65;13,3266
21.06.2026 07:06:40;518,862;8,73997;205,588;1147,3;7,89035;48,2;466,923;57,7;299,654;1944,7;1160,82;13,523
21.06.2026 07:06:50;552,488;9,09904;193,093;1192,11;7,89035;48,2;472,256;57,7;288,744;1992,84;1205,1;12,9769
21.06.2026 07:07:00;524,322;9,10304;217,007;1161,27;7,95466;48,2;470,474;57,7;288,056;2062,38;1174,25;12,9731
21.06.2026 07:07:10;511,247;10,2231;245,443;1197,27;7,95466;48,2;475,417;57,7;269,633;1989,46;1210,58;13,2675
21.06.2026 07:07:20;522,437;10,3156;215,737;1114,18;7,95466;48,2;476,488;57,7;269,409;1954,2;1127,16;12,9525
21.06.2026 07:07:30;512,476;9,7355;208,484;1095,97;7,95466;48,2;470,682;57,7;281,62;1968,41;1108,72;12,7662
21.06.2026 07:07:40;515,874;9,92144;223,821;1047,2;7,95466;48,2;475,656;57,7;275,863;2005,7;1059,33;12,1273
21.06.2026 07:07:50;525,113;9,96122;191,738;975,219;7,95466;48,2;473,969;57,7;267,818;1982,58;986,842;11,6299
21.06.2026 07:08:00;498,65;10,1781;189,543;1054,66;7,95466;48,2;479,479;57,7;267;1962,68;1066,91;12,2429
21.06.2026 07:08:10;492,842;9,89963;213,087;1032,72;7,95466;48,2;491,389;57,7;275,259;1974,5;1045,21;12,4659
21.06.2026 07:08:20;500,168;10,0186;208,503;974,252;7,95466;48,2;478,322;57,7;267,612;1868,25;986,173;11,9083
21.06.2026 07:08:30;500,89;9,53527;215,229;987,483;8,16347;48,2;485,651;57,7;273,457;1901,98;999,459;11,962
21.06.2026 07:08:40;504,106;10,3504;247,394;967,231;8,16347;48,2;478,241;57,7;263,624;1944,5;979,441;12,1716
21.06.2026 07:08:50;496,527;10,9988;236,19;978,729;8,16347;48,2;476,72;57,7;249,268;1944,58;990,698;11,9722
21.06.2026 07:09:00;498,587;10,2475;227,878;1004,49;8,16347;48,2;478,988;57,7;264,001;1936,4;1016,63;12,1406
21.06.2026 07:09:10;480,873;10,4499;248,348;934,242;8,16347;48,2;475,93;57,7;261,755;1955,13;946,747;12,5196
21.06.2026 07:09:20;491,004;10,3045;208,663;833,285;8,16347;48,2;476,879;57,7;265,891;1952,89;844,739;11,4743
21.06.2026 07:09:30;478,941;9,89099;235,303;936,012;8,16347;48,2;471,037;57,7;271,164;1960,1;947,808;11,8216
21.06.2026 07:09:40;486,152;10,4997;238,162;953,808;8,16347;48,2;467,251;46,3;264,663;2027,1;965,885;12,0656
21.06.2026 07:09:50;486,757;10,4873;212,748;980,252;8,16347;48,2;467,127;46,3;267,435;1946,29;992,215;11,9494
21.06.2026 07:10:00;508,482;10,0135;198,625;990,316;8,12055;48,2;469,106;46,3;271,8;1959,02;1002,44;12,1293
21.06.2026 07:10:10;496,388;9,79351;190,999;920,843;8,12055;48,2;471,768;46,3;279,957;2020,85;932,824;11,9869
21.06.2026 07:10:20;506,519;9,49037;211,154;974,097;8,12055;48,2;457,9;46,3;287,927;1961,08;985,922;11,8283
21.06.2026 07:10:30;510,263;10,4385;169,282;958,116;8,12055;48,2;457,773;46,3;272,448;1923,28;970,072;11,9625
21.06.2026 07:10:40;494,533;9,89687;197,535;1057,1;8,12055;48,2;455,484;46,3;287,523;1975,63;1069,22;12,1147
21.06.2026 07:10:50;486,531;10,1038;185,442;1138,28;8,12055;48,2;466,307;46,3;279,77;1937,9;1150,87;12,5955
21.06.2026 07:11:00;485,076;10,0935;155,128;1031,93;8,12055;48,2;464,8;46,3;288,677;1890,61;1043,76;11,8261
21.06.2026 07:11:10;484,75;9,70302;158,868;1121,08;8,12055;48,2;464,612;46,3;296,749;1970,99;1133,59;12,4717
21.06.2026 07:11:20;494,644;9,6116;173,52;1083,53;8,12055;48,2;462,311;46,3;296,223;1937,27;1095,58;12,0675
21.06.2026 07:11:30;489,94;10,5361;137,643;1116,62;8,41081;48,2;455,992;46,3;285,821;1868,81;1128,62;12,0187
21.06.2026 07:11:40;508,84;9,78959;163,679;1156,91;8,41081;48,2;462,077;46,3;289,719;1913,74;1169,2;12,2719
21.06.2026 07:11:50;521,318;10,4778;135,135;1183,91;8,41081;48,2;445,321;46,3;281,777;1877,79;1195,87;11,9639
21.06.2026 07:12:00;525,574;9,86123;120,312;1068,34;8,41081;48,2;444,467;46,3;290,099;1848,19;1080,16;11,817
21.06.2026 07:12:10;517,123;9,40249;114,794;1142,84;8,41081;48,2;446,647;46,3;293,073;1833,74;1154,81;11,9746
21.06.2026 07:12:20;514,287;9,45756;115,942;1070,02;8,41081;48,2;442,07;46,3;293,684;1823,34;1081,8;11,7548
21.06.2026 07:12:30;526,061;8,91152;92,5282;1122,23;8,41081;48,2;449,303;46,3;304,498;1818,95;1133,95;11,6987
21.06.2026 07:12:40;510,493;9,02603;106,933;1181,73;8,41081;48,2;454,124;46,3;308,234;1786,66;1193,8;12,1018
21.06.2026 07:12:50;541,391;9,16777;115,237;1195,23;8,41081;48,2;456,572;46,3;307,989;1789,25;1207,29;12,0734
21.06.2026 07:13:00;521,823;9,2455;133,227;1215,52;8,19407;48,2;475,429;46,3;305,635;1766,9;1228,07;12,5508
21.06.2026 07:13:10;503,222;9,21954;162,376;1228,04;8,19407;48,2;474,652;46,3;299,753;1793,6;1240,96;12,9218
21.06.2026 07:13:20;526,256;8,77483;149,619;1298,21;8,19407;48,2;471,114;46,3;289,748;1799,62;1311,03;12,8259
21.06.2026 07:13:30;547,137;9,34168;161,735;1203,01;8,19407;48,2;471,059;46,3;292,75;1850,43;1215,37;12,3627
21.06.2026 07:13:40;557,073;10,2164;173,24;1198,83;8,19407;48,2;471,444;46,3;276,469;1909,85;1211,38;12,5517
21.06.2026 07:13:50;559,16;10,0169;167,236;1144,64;8,19407;48,2;477,278;46,3;270,627;1848,9;1157,11;12,465
21.06.2026 07:14:00;545,589;9,87184;212,017;1093,1;8,19407;48,2;463,573;46,3;276,712;1819,53;1105,92;12,8061
21.06.2026 07:14:10;524,495;10,8166;195,087;969,348;8,19407;48,2;462,461;46,3;268,867;1862,74;981,519;12,1711
21.06.2026 07:14:20;503,165;10,3319;189,312;955,903;8,19407;48,2;467,514;46,3;280,686;1850,78;967,876;11,9686
21.06.2026 07:14:30;505,15;10,3513;194,027;1043,73;8,15396;27,5;472,714;46,3;291,525;1939,05;1056,23;12,4964
21.06.2026 07:14:40;514,468;9,72742;184,532;1005,74;8,15396;27,5;464,059;46,3;301,491;1936,89;1018,15;12,3828
21.06.2026 07:14:50;520,807;10,1081;141,831;976,976;8,15396;27,5;457,594;46,3;301,07;1917,55;988,479;11,5052
21.06.2026 07:15:00;525,681;9,37656;193,493;1030,98;8,15396;27,5;459,456;46,3;294,092;1952,95;1043,08;12,0887
21.06.2026 07:15:10;516,057;9,91246;182,078;1081,07;8,15396;27,5;458,13;46,3;293,101;1930,03;1093,3;12,2361
21.06.2026 07:15:20;527,082;9,12688;191,97;1089,88;8,15396;27,5;455,313;46,3;301,664;1799,3;1102,21;12,3083
21.06.2026 07:15:30;517,295;9,44176;179,829;983,396;8,15396;27,5;457,831;46,3;304,681;1841,14;995,345;11,9726
21.06.2026 07:15:40;527,58;8,99068;185,88;1008,76;8,15396;27,5;459,497;46,3;305,129;1865,55;1021,09;12,3123
21.06.2026 07:15:50;525,777;8,67926;191,836;1052,87;8,15396;27,5;452,75;35,1;307,999;1914,76;1065,23;12,3644
21.06.2026 07:16:00;527,614;8,69314;196,894;1103,66;8,01626;27,5;448,314;35,1;305,875;1873,9;1116,28;12,6418
21.06.2026 07:16:10;538,397;8,84876;166,626;1104,63;8,01626;27,5;446,956;35,1;311,246;1897,37;1117,03;12,4205
21.06.2026 07:16:20;529,25;8,69444;179,168;1124,31;8,01626;27,5;448,824;35,1;310,146;1891,44;1136,89;12,6314
21.06.2026 07:16:30;513,858;8,51582;188,388;1110,48;8,01626;27,5;457,04;35,1;310,638;1923,22;1123,28;12,81
21.06.2026 07:16:40;512,042;8,63293;193,047;1142,08;8,01626;27,5;461,855;35,1;312,434;1848,46;1155;12,9444
21.06.2026 07:16:50;513,691;8,43507;191,739;1125,88;8,01626;27,5;469,018;35,1;321,824;1898,46;1138,86;12,986
21.06.2026 07:17:00;513,624;8,69261;197,59;1139,64;8,01626;27,5;472,319;35,1;317,479;1941,47;1152,51;12,8806
21.06.2026 07:17:10;517,445;8,72926;209,94;1191,41;8,01626;27,5;469,924;35,1;308,586;1946,2;1204,8;13,3682
21.06.2026 07:17:20;540,644;8,68913;195,015;1234,34;8,01626;27,5;474,879;35,1;308,1;1932,56;1247,37;13,0275
21.06.2026 07:17:30;545,944;9,23314;198,28;1163,54;7,93349;27,5;468,012;35,1;293,516;1949,59;1176,26;12,7132
21.06.2026 07:17:40;562,786;9,6781;182,852;1183,52;7,93349;27,5;470,981;35,1;288,404;1972,71;1196,01;12,4944
21.06.2026 07:17:50;542,024;9,30222;226,253;1119,24;7,93349;27,5;452,498;35,1;292,851;1889,66;1132,08;12,8435
21.06.2026 07:18:00;542,216;9,80265;231,176;1078,76;7,93349;27,5;460,499;35,1;286,122;1861,64;1091,47;12,7232
21.06.2026 07:18:10;537,893;9,30051;192,446;945,672;7,93349;27,5;450,836;35,1;291,011;1830,91;957,991;12,3189
21.06.2026 07:18:20;537,058;9,01427;198,874;975,931;7,93349;27,5;447,585;35,1;306,183;1935,59;988,078;12,1469
21.06.2026 07:18:30;524,713;9,04306;220,481;953,427;7,93349;27,5;437,513;35,1;311,348;1947,85;966,071;12,6584
21.06.2026 07:18:40;519,957;9,33285;172,333;966,101;7,93349;27,5;443,269;35,1;304,399;1891,46;978,352;12,2722
21.06.2026 07:18:50;514,909;7,94509;171,204;1082,86;7,93349;27,5;447,052;35,1;319,346;1936,42;1095,46;12,6247
21.06.2026 07:19:00;513,507;7,74307;153,728;1100,38;8,19627;27,5;452,239;35,1;322,533;1971,9;1112,83;12,4299
21.06.2026 07:19:10;528,919;7,27488;146,406;1101,28;8,19627;27,5;448,37;35,1;336,158;1921,96;1113,71;12,4087
21.06.2026 07:19:20;535,772;8,12437;145,788;1218,52;8,19627;27,5;453,762;35,1;315,703;1958,9;1231,18;12,6535
21.06.2026 07:19:30;505,482;8,34777;215,188;1263,26;8,19627;27,5;446,344;35,1;327,026;1923,25;1276,92;13,6789
21.06.2026 07:19:40;512,998;8,45345;208,387;1327,85;8,19627;27,5;444,72;35,1;313,447;1834,43;1341,61;13,8016
21.06.2026 07:19:50;521,369;8,24196;210,566;1207,6;8,19627;27,5;441,424;35,1;323,601;1850,6;1221,23;13,6258
21.06.2026 07:20:00;516,603;8,17857;186,691;1206,4;8,19627;27,5;441,452;35,1;323,377;1982,01;1219,68;13,2755
21.06.2026 07:20:10;517,868;7,8295;149,444;1200,42;8,19627;27,5;448,162;35,1;319,463;1996,05;1213,12;12,6998
21.06.2026 07:20:20;526,083;7,70036;171,424;1223,75;8,19627;27,5;445,145;35,1;327,235;1986,12;1237,14;13,3932
21.06.2026 07:20:30;537,393;7,6491;159,691;1245,62;7,96337;27,5;440,779;35,1;327,676;1934,8;1258,59;12,997
21.06.2026 07:20:40;535,534;7,88928;175,478;1222,02;7,96337;27,5;443,016;35,1;326,771;1864,68;1235,35;13,3411
21.06.2026 07:20:50;529,234;7,75344;190,79;1239,52;7,96337;27,5;448,04;35,1;327,194;1938,23;1253,11;13,5732
21.06.2026 07:21:00;517,543;7,74645;203,556;1260,88;7,96337;27,5;453,144;35,1;324,541;1909,15;1274,68;13,8088
21.06.2026 07:21:10;512,101;7,90166;200,155;1298,71;7,96337;27,5;443,381;35,1;328,169;1956,42;1312,39;13,6722
21.06.2026 07:21:20;510,281;7,54408;169,332;1283,17;7,96337;27,5;459,753;35,1;326,178;1976,37;1296,69;13,532
21.06.2026 07:21:30;507,589;7,97176;203,131;1303,01;7,96337;27,5;463,949;35,1;329,556;2013,43;1316,74;13,7152
21.06.2026 07:21:40;509,761;8,42189;208,955;1268,57;7,96337;27,5;455,865;35,1;320,886;2001,15;1282,26;13,7249
21.06.2026 07:21:50;508,428;8,48421;221,458;1276,67;7,96337;27,5;460,68;35,1;325,191;1922,12;1290,35;13,6343
21.06.2026 07:22:00;510,838;8,88409;235,944;1265,7;8,08549;27,5;468,624;22,2;312,817;1991,84;1279,35;13,6764
21.06.2026 07:22:10;513,037;8,95143;218,222;1203,34;8,08549;27,5;464,164;22,2;312,95;1993,22;1216,82;13,5082
21.06.2026 07:22:20;521,179;9,21162;182,396;1281,61;8,08549;27,5;467,004;22,2;310,829;1975,81;1294,61;13,0081
21.06.2026 07:22:30;549,44;9,21617;197,928;1121,95;8,08549;27,5;471,942;22,2;309,188;2013,57;1134,37;12,421
21.06.2026 07:22:40;547,93;9,1989;201,326;1109,11;8,08549;27,5;473,314;22,2;298,952;1999,91;1121,71;12,5795
21.06.2026 07:22:50;535,289;8,89744;194,03;1123,66;8,08549;27,5;485,466;22,2;291,158;1903,84;1136,15;12,4853
