RunNo	Step	AI-784.PV	AT-557.PV	AT-690.PV	LT-819.PV	TT-394.PV	TT-453.PV	TT-350.PV	AI-457.PV	AT-773.PV	TT-395.PV	FT-840.PV	TT-813.PV	FV-461.OP	LT-216.PV	HS-290.SP	FT-723.PV	AT-401.PV	FV-878.OP	PT-486.PV	LT-303.PV	AT-265.PV	FT-547.PV	TT-300.PV	FY-418.CV	FY-180.CV	LT-635.PV	ST-522.PV	PT-891.PV	LT-815.PV	PT-464.PV	FV-245.OP	ST-604.PV	FV-696.OP	fault_class
27	131	2.98445	-261.473	2.6915	1021.14	4.41459	-4.43132	165.435	-0.27129	2.88971	165.206	4.28194	32.6785	77	1852.83	10.4	48.0158	438.363	47	146.883	356.078	2.74562	198.809	2321.46	267.064	5.63578	1.94679	705.425	53.4328	8.89004	238.913	73.6	8.47291	79.3	0
27	132	2.98445	-220.708	2.79767	1021.11	4.40238	-3.33319	187.241	-0.27129	2.82513	157.81	4.28052	32.5934	77	1935.67	10.4	53.295	427.912	47	132.459	351.431	2.72623	197.58	2319.82	281.684	5.5526	1.86838	709.879	53.2305	8.93222	191.578	73.6	8.59791	79.3	0
27	133	2.98445	-338.807	2.82758	1028.83	4.38326	6.77405	180.108	-0.27129	2.90017	167.906	4.31618	32.8088	77	2012.26	10.4	62.0822	421.801	47	137.362	354.749	2.793	199.892	2347.39	310.076	5.69299	1.83687	732.279	55.3481	9.02468	220.755	73.6	9.20479	79.3	0
27	134	2.98445	-296.534	2.77651	1006.18	4.4523	-0.4717	181.236	-0.27129	2.87678	176.284	4.37514	32.4499	77	1913.06	10.4	61.5485	432.951	47	119.422	337.777	2.79002	200.062	2265.08	286.664	5.66617	1.97011	719.626	53.591	9.08958	229.654	73.6	9.28905	79.3	0
27	135	2.98445	-271.112	2.8279	1033.18	4.47569	6.80653	184.8	-0.27129	2.85633	170.57	4.57193	32.4839	77	1999.65	10.4	64.6236	436.076	47	107.773	334.323	2.70295	201.148	2300.24	294.222	5.55924	1.85337	731.009	54.0876	9.05426	218.599	73.6	9.40778	79.3	0
27	136	2.90132	-292.066	2.74944	1002.45	4.50798	12.2114	171.675	-0.0639794	2.88612	156.965	4.70514	32.1987	77	2025.34	10.4	69.3681	433.56	47	118.012	337.364	2.71233	197.787	2323.23	287.904	5.59727	1.83537	721.427	55.651	9.03271	240.824	73.6	8.43169	79.3	0
27	137	2.90132	-223.641	2.75216	1055.16	4.62241	4.32808	167.677	-0.0639794	2.86323	166.412	4.5883	30.9009	77	1967.17	10.4	66.5897	439.08	47	121.977	333.548	2.7176	199.386	2326.03	270.795	5.58004	1.88973	710.836	57.5437	9.08621	243.797	73.6	8.69721	79.3	0
27	138	2.90132	-170.743	2.67619	1033.24	4.63191	3.8657	131.846	-0.0639794	2.85114	169.802	4.59695	30.6039	77	2000.36	10.4	66.547	437.678	47	115.333	340.203	2.76117	198.868	2328.02	270.821	5.61152	1.87075	708.242	57.9061	9.16399	240.252	73.6	7.88074	79.3	0
27	139	2.90132	-10.6846	2.71872	1026.13	4.51823	4.62042	132.406	-0.0639794	2.88818	166.849	4.70538	31.5779	77	1924.9	10.4	69.0888	430.169	47	112.604	334.801	2.74423	198.936	2328.27	247.18	5.63337	1.78028	677.082	54.1901	9.2034	201.556	73.6	7.79928	79.3	0
27	140	2.90132	-63.9926	2.69811	1028.91	4.61929	10.1286	110.332	-0.0639794	2.92144	184.872	4.60156	31.3558	77	1896.04	10.4	68.0609	427.587	47	124.024	352.938	2.80318	200.419	2370.38	239.987	5.72353	1.72951	667.729	54.7913	9.17801	192.232	73.6	8.0607	79.3	0
27	141	2.90132	-91.3086	2.68514	1041.2	4.60813	-2.17645	104.504	-0.0639794	2.91976	169.841	4.4485	31.4701	77	1832.31	10.4	68.8377	429.965	47	127.634	364.923	2.84858	202.4	2302.04	214.811	5.76773	1.78588	644.738	53.973	9.07802	203.394	73.6	8.23466	79.3	0
27	142	2.90132	-202.252	2.75969	1022.6	4.59614	-8.77632	113.922	-0.0639794	2.91838	172.381	4.07512	31.0297	77	1839.45	10.4	67.5765	435.32	47	128.121	362.589	2.84651	205.478	2343.54	195.439	5.76495	1.78889	629.481	53.8522	8.71904	231.226	73.6	8.71574	79.3	0
27	143	2.90132	-111.211	2.83653	1026.47	4.61025	-7.70902	109.685	-0.0639794	2.91294	161.497	4.05678	32.0621	79.5	1901.38	10.4	64.9553	438.276	56.4	130.651	379.114	2.7911	205.529	2311.8	210.55	5.70545	1.77984	648.871	52.3553	8.61623	187.348	73.6	8.6846	79.3	0
27	144	2.90132	-73.3269	2.6918	963.567	4.59048	-7.0655	135.318	-0.0639794	2.96042	176.113	3.89428	32.1435	79.5	1976.41	10.4	56.7372	434.597	56.4	126.147	376.229	2.82377	203.416	2333.23	209.531	5.78175	1.66176	644.184	51.8866	8.86432	173.648	73.6	8.81124	79.3	0
27	145	2.95815	-153.732	2.78591	1008.1	4.61608	-8.95567	120.441	-0.21392	2.94026	162.691	3.73279	32.145	79.5	1911.34	10.4	56.0201	450.548	56.4	129.082	372.418	2.88111	200.718	2312.13	232.145	5.82354	1.77045	681.674	51.5657	8.7887	208.664	73.6	8.84082	79.3	0
27	146	2.95815	-191.944	2.76933	990.68	4.715	-2.55902	148.232	-0.21392	2.96282	168.832	3.8915	31.9326	79.5	1883.93	10.4	59.7645	459.376	56.4	135.958	365.472	2.83976	207.302	2315.78	209.372	5.80193	1.84177	668.852	50.8951	8.60343	235.862	73.6	9.16474	79.3	0
27	147	2.95815	-167.006	2.66889	1017.28	4.61148	-14.9924	161.178	-0.21392	2.96037	166.758	3.86968	31.6336	79.5	1954.07	10.4	58.6779	456.294	56.4	141.277	353.473	2.78192	208.542	2351.37	238.45	5.74169	1.87815	694.423	51.0749	9.37812	227.778	73.6	8.88999	38	0
27	148	2.95815	-241.325	2.64347	1007.84	4.55219	-14.6046	149.134	-0.21392	2.7311	161.494	4.17741	31.4904	79.5	1976.49	10.4	60.9747	437.872	56.4	153.223	356.972	2.80252	209.262	2425.61	271.043	5.534	1.81096	709.232	51.3168	9.50606	216.249	73.6	9.02202	38	0
27	149	2.95815	-124.132	2.74629	1042.88	4.56015	-23.9925	162.628	-0.21392	2.72293	169.469	4.07597	31.8627	79.5	1993.37	10.4	60.374	447.452	56.4	148.032	359.29	2.81935	206.07	2353.98	241.66	5.54154	1.79568	689.329	50.9424	9.62192	200.735	73.6	8.72222	38	0
27	150	2.95815	-199.666	2.57844	1027.18	4.52358	-22.381	179.146	-0.21392	2.78682	182.66	4.38681	31.5955	79.5	1952.94	10.4	58.0178	437.482	56.4	136.892	350.962	2.83505	200.555	2317.05	266.181	5.62055	1.78779	703.36	49.774	10.0603	212.259	73.6	8.08776	38	0
27	151	2.95815	-220.214	2.73578	1041.4	4.66604	-26.9859	183.863	-0.21392	2.72235	171.846	4.37507	31.5433	79.5	1977.6	10.4	62.0142	459.263	56.4	136.545	353.183	2.8057	209.169	2376.59	261.677	5.52888	1.88672	721.385	47.5248	9.74633	206.542	73.6	9.05729	38	0
27	152	2.95815	-194.799	2.72787	1016.88	4.6504	-21.356	184.156	-0.21392	2.73851	179.883	4.30927	31.4092	79.5	2009.82	10.4	62.381	442.082	56.4	116.935	349.364	2.77062	208.919	2344.91	283.204	5.51045	1.82805	724.927	52.442	9.4851	205.348	73.6	9.52126	38	0
27	153	2.95815	-204.759	2.74696	1019.05	4.61731	-3.76999	194.731	-0.21392	2.73179	176.651	4.48944	30.619	79.5	2005.39	10.4	64.3781	437.576	56.4	129.855	330.962	2.77826	211.835	2390.12	299.745	5.51064	2.01154	737.218	51.4671	9.77758	194.853	73.6	9.59993	38	0
27	154	3.07081	-57.4818	2.67709	986.593	4.5446	-3.7537	186.243	0.150051	2.72917	170.596	4.63312	29.8979	79.5	1957.93	10.4	61.5294	455.544	56.4	124.197	337.282	2.70847	213.319	2331.41	290.96	5.43638	2.02068	747.405	53.611	9.83453	183.234	73.6	9.73721	38	0
27	155	3.07081	23.4437	2.6666	996.458	4.67202	-5.43934	178.293	0.150051	2.72806	159.496	4.71927	30.2429	79.5	1960.97	10.4	60.8898	459.336	56.4	117.86	335.38	2.72853	212.132	2294.62	274.467	5.45234	2.00919	733.31	52.8415	9.98102	177.622	73.6	9.07965	38	0
27	156	3.07081	51.032	2.66763	960.888	4.64042	-5.21254	207.033	0.150051	2.75323	165.598	4.80257	29.7058	79.5	1946.48	10.4	66.8887	458.84	56.4	109.191	325.353	2.70058	207.244	2397.22	270.707	5.45297	1.97259	728.844	53.625	9.62524	166.323	73.6	7.85169	38	0
27	157	3.07081	45.957	2.82793	942.173	4.66821	2.2332	187.113	0.150051	2.75019	147.856	4.83878	30.5596	79.5	1856.32	10.4	62.3284	465.806	56.4	124.105	333.564	2.75152	212.452	2372.04	288.126	5.50172	1.67554	754.359	50.3316	9.2311	172.675	73.6	8.4586	38	0
27	158	3.07081	136.478	2.78533	947.16	4.59669	-0.36313	185.968	0.150051	2.73897	160.767	4.75808	30.4852	79.5	1785.42	10.4	64.3716	458.322	56.4	116.486	334.257	2.81636	209.724	2387.94	278.471	5.55879	1.81712	736.033	51.5953	9.57239	150.341	73.6	8.64923	38	0
27	159	3.07081	-5.42025	2.61689	948.505	4.47518	5.40753	194.253	0.150051	2.7896	170.008	4.63812	30.84	79.5	1855.96	10.4	57.7943	451.06	56.4	124.587	315.981	2.81672	212.629	2408.96	298.611	5.60665	1.79646	749.632	50.9021	9.10535	185.036	73.6	8.16942	38	0
27	160	3.07081	-26.2193	2.72892	938.105	4.65749	-1.70278	180.667	0.150051	2.75292	184.246	4.94873	30.7565	79.5	1806.64	10.4	52.8917	467.567	56.4	128.537	326.826	2.82111	211.984	2400.65	272.617	5.57711	1.75526	740.041	50.7495	9.60415	177.545	73.6	7.96456	38	0
27	161	3.07081	-91.1703	2.83759	933.943	4.73837	-9.63855	182.686	0.150051	2.76145	174.791	4.82058	31.7807	79.5	1854.75	10.4	56.0597	467.847	56.4	137.374	327.223	2.82311	214.237	2357.54	265.462	5.58769	1.69783	733.155	48.5746	9.36971	203.897	73.6	8.39098	38	0
27	162	3.07081	-14.9321	2.76725	978.642	4.62815	-15.4202	166.385	0.150051	2.7307	203.778	4.81904	32.2613	79.5	1819.37	10.4	56.5872	458.38	56.4	131.47	329.922	2.85621	210.664	2412.78	264.383	5.5845	1.77008	722.492	48.3117	9.60601	194.193	73.6	7.72375	38	0
27	163	2.55652	-260.77	2.61931	943.948	4.6628	-19.0469	163.29	-0.0265966	2.70471	203.039	4.86255	32.6167	79.5	1877.69	10.4	52.1388	459.367	56.4	131.18	337.397	2.85984	210.193	2425.86	245.049	5.5616	1.62024	703.845	49.3783	9.32977	226.681	73.6	7.65943	38	0
27	164	2.55652	-187.654	2.57564	934.184	4.79827	-17.1182	156.532	-0.0265966	2.73912	202.915	4.61283	31.8763	79.5	1870.96	10.4	52.9887	460.688	56.4	136.715	336.183	2.85651	205.33	2383.06	246.485	5.59274	1.69996	707.242	52.4247	9.71483	216.2	73.6	7.78613	38	0
27	165	2.55652	-327.807	2.43527	944.95	4.78929	-23.0664	147.199	-0.0265966	2.78725	196.412	4.56082	32.2646	79.5	2010	10.4	56.2166	454.887	56.4	138.219	342.889	2.88634	205.003	2395.26	260.22	5.67444	1.80346	715.031	50.3865	9.7266	237.09	73.6	7.6073	38	0
27	166	2.55652	-142.199	2.3941	959.365	4.80817	-20.2167	136.211	-0.0265966	2.75605	187.355	4.54172	30.5173	79.5	1976.89	10.4	58.6816	457.144	56.4	132.359	339.006	2.80071	202.556	2421.23	230.642	5.55559	1.89171	687.605	49.2291	9.87423	242.894	73.6	7.59024	38	0
27	167	2.55652	-223.884	2.33283	1000.76	4.73666	-17.2739	124.366	-0.0265966	2.83752	194.51	4.44247	30.7732	79.5	2006	10.4	53.9662	447.798	56.4	128.91	346.467	2.80455	201.425	2388.87	221.948	5.64207	1.86751	670.072	52.0072	9.92761	220.968	73.6	6.86294	38	0
27	168	2.55652	-35.7316	2.22981	1005.91	4.64002	-15.1596	144.854	-0.0265966	2.81724	175.524	4.46815	29.9887	79.5	1941.14	10.4	60.7577	434.939	56.4	120.257	345.714	2.80522	197.876	2377.42	241.194	5.61967	1.7236	676.685	50.428	10.1124	175.018	73.6	7.02093	38	0
27	169	2.55652	-38.818	2.19581	981.518	4.65837	-15.188	142.952	-0.0265966	2.83759	184.143	4.40159	30.9511	79.5	2001	10.4	64.4522	429.878	56.4	127.741	358.028	2.81279	197.21	2326.79	244.537	5.64767	1.8862	674.315	49.992	9.95754	160.155	73.6	6.91329	38	0
27	170	2.55652	70.0483	2.20183	971.102	4.74559	-24.937	137.471	-0.0265966	2.89253	182.198	4.13027	29.8353	79.5	1903.55	10.4	66.5183	426.405	56.4	132.759	363.29	2.80909	196.918	2292.75	256.592	5.70366	1.87628	683.619	49.3297	9.81571	149.887	73.6	6.47349	38	0
27	171	2.55652	-85.5895	2.17059	968.465	4.70542	-24.8784	123.541	-0.0265966	2.83621	166.017	4.07471	29.9567	79.5	1851.86	10.4	62.0065	424.567	56.4	126.63	362.86	2.79499	192.59	2283.42	258.988	5.63017	1.83773	683.418	49.4083	9.41922	184.52	73.6	6.50091	38	0
27	172	2.77783	67.7236	2.10604	962.602	4.81112	-21.1378	129.983	-0.415014	2.81802	149.885	4.2046	30.7273	79.5	1810.22	10.4	68.1358	407.106	56.4	132.81	358.714	2.83235	188.526	2258.28	260.78	5.64856	1.76884	667.164	50.5127	9.18043	172.323	73.6	5.97835	38	0
27	173	2.77783	42.89	1.94067	954.782	4.76751	-16.2576	133.632	-0.415014	2.76568	135.786	4.30537	29.675	79.5	1868.54	10.4	57.56	408.081	56.4	136.646	364.407	2.80599	185.633	2239.33	268.982	5.57252	1.82343	676.908	52.4416	8.90614	157.064	73.6	5.77846	38	0
27	174	2.77783	-20.1681	1.90114	942.63	4.68301	-17.7887	136.519	-0.415014	2.8493	129.012	4.20971	30.3149	79.5	1782.68	10.4	57.616	402.161	56.4	138.047	366.538	2.79725	189.356	2192.19	261.771	5.64505	1.82919	663.051	52.1045	9.09518	176.954	73.6	5.82685	38	0
27	175	2.77783	123.744	2.0744	947.278	4.70046	-19.4411	149.815	-0.415014	2.84651	135.732	4.02029	30.2664	79.5	1852.01	10.4	50.731	403.969	56.4	135.628	362.325	2.79033	192.489	2177.92	275.159	5.63577	1.8907	678.687	50.6361	8.69794	148.779	73.6	6.05826	38	0
27	176	2.77783	-45.2481	2.14194	948.739	4.69577	-23.9688	130.349	-0.415014	2.8483	147.025	4.1688	30.0074	79.5	1856.79	10.4	56.6446	395.644	56.4	141.989	355.834	2.79378	191.672	2161.61	303.505	5.64013	1.83752	698.653	50.6772	8.61914	164.103	73.6	6.29672	38	0
27	177	2.77783	13.8071	2.19576	921.221	4.84568	-22.9476	153.034	-0.415014	2.85343	146.843	4.07592	30.0487	79.5	1775.5	10.4	49.6481	380.419	56.4	136.868	357.805	2.78898	196.286	2136.26	296.856	5.64101	1.80345	677.938	49.185	8.70057	184.037	73.6	6.78114	38	0
27	178	2.77783	66.6426	2.26091	925.874	4.8094	-18.099	161.127	-0.415014	2.85272	159.603	4.15729	30.725	79.5	1852.3	10.4	53.2142	397.853	56.4	137.363	359.496	2.81264	201.132	2082.24	292.549	5.66527	1.80566	690.351	48.4687	8.24949	148.075	33.5	7.00272	38	0
27	179	2.77783	77.4095	2.1806	938.815	4.7945	-29.1254	155.15	-0.415014	2.83735	173.008	4.60619	29.5246	79.5	1796.3	10.4	55.316	399.664	56.4	155.928	375.681	2.81315	195.126	2079.82	304.815	5.64818	1.82472	705.301	50.1064	8.57322	158.643	33.5	6.81318	38	0
27	180	2.77783	-18.6172	2.11236	904.36	4.86896	-42.3525	149.357	-0.415014	2.82137	181.564	4.41593	30.3194	79.5	1797.45	10.4	56.4271	410.215	56.4	140.389	361.517	2.80424	195.259	2128.87	288.672	5.62604	1.83118	699.009	48.8142	8.12083	178.277	33.5	6.65524	38	0
27	181	2.24545	31.5271	2.19519	884.726	4.84046	-35.8726	172.162	-0.38409	2.87346	175.78	4.526	30.3623	79.5	1804.63	10.4	57.8874	421.624	56.4	148.544	359.348	2.80258	196.642	2153.03	279.309	5.67674	1.85579	700.74	50.5048	8.28093	149.912	33.5	6.54674	38	0
27	182	2.24545	24.3879	2.06257	900.749	4.83725	-50.1391	152.53	-0.38409	2.8544	181.835	4.71165	31.3129	79.5	1855.21	10.4	53.1071	412.622	56.4	159.77	365.914	2.80116	193.655	2203.36	297.1	5.65454	1.7573	709.93	47.0071	8.2843	154.746	33.5	6.89101	38	0
27	183	2.24545	24.4277	2.04123	875.275	4.82868	-51.0832	138.813	-0.38409	2.84998	172.485	4.53447	28.3904	79.5	1795.54	10.4	52.1851	409.14	56.4	150.654	368.556	2.82766	197.099	2225.38	286.31	5.67851	1.93719	694.705	50.5693	8.50975	190.305	33.5	7.4921	38	0
27	184	2.24545	-128.349	1.95351	951.54	4.92712	-48.0914	139.735	-0.38409	2.86836	182.144	4.59458	28.9493	79.5	1818.98	10.4	52.7336	419.946	56.4	163.031	356.186	2.7971	191.663	2209.53	256.623	5.66527	2.04078	677.093	51.8267	8.66732	171.022	33.5	6.84768	38	0
27	185	2.24545	149.788	1.88563	915.349	4.80168	-57.0204	144.861	-0.38409	2.90731	184.925	4.78817	27.687	79.5	1837.06	10.4	55.1451	411.417	56.4	149.487	369.44	2.73851	194.284	2167.35	274.056	5.64699	1.93362	684.842	50.5803	8.77413	110.38	33.5	7.433	38	0
27	186	2.24545	240.166	1.9059	897.689	4.80411	-37.9342	155.411	-0.38409	2.90112	196.467	4.55867	29.0058	79.5	1947.71	10.4	49.5079	414.911	56.4	139.595	377.4	2.78389	191.851	2206.92	272.3	5.68658	1.99974	687.062	49.7739	8.74234	98.0486	33.5	7.7634	38	0
27	187	2.24545	314.594	2.00192	917.185	4.8084	-28.5342	149.251	-0.38409	2.97345	185.091	4.40562	28.9567	79.5	1717.82	10.4	51.2688	409.493	56.4	148.806	374.304	2.72627	196.432	2181.46	283.731	5.70109	2.04827	693.504	48.2362	8.7405	61.1999	33.5	7.86036	38	0
27	188	2.24545	229.102	1.84257	943.479	4.72859	-32.7812	158.96	-0.38409	2.94109	184.323	4.58798	28.3832	79.5	1714.11	10.4	53.0474	406.547	56.4	129.824	376.136	2.7092	187.721	2182.62	288.492	5.65252	2.01867	694.371	47.5547	8.40191	98.6047	33.5	7.75349	38	0
27	189	2.24545	150.152	2.05444	967.323	4.76733	-14.6236	161.305	-0.38409	2.90092	167.452	4.55646	29.0867	79.5	1642.43	10.4	61.5403	412.19	56.4	132.696	363.277	2.71472	194.451	2163.91	293.779	5.61509	2.09715	705.792	47.2266	8.18297	138.261	33.5	7.48967	38	0
27	190	2.68539	285.544	2.12236	948.308	4.69455	-8.78129	180.737	0.0684437	2.89761	163.228	4.6006	27.8614	79.5	1650.94	10.4	46.4097	412.678	56.4	133.237	369.712	2.65199	193.725	2153.25	289.244	5.54778	1.89707	703.838	50.5053	7.97326	89.5695	33.5	6.86941	38	0
27	191	2.68539	173.344	2.21518	1013.74	4.62869	-14.9687	167.671	0.0684437	2.86442	167.77	4.57139	28.4852	79.5	1689.6	10.4	42.7795	399.106	56.4	149.019	354.657	2.74001	200.684	2165.48	325.126	5.6055	1.93997	723.804	48.9727	8.14484	131.844	33.5	7.64222	38	0
27	192	2.68539	287.635	2.28691	1004.07	4.73933	-17.7152	132.317	0.0684437	2.86445	186.364	4.7545	30.2027	79.5	1685.13	10.4	40.8132	412.121	56.4	154.654	366.152	2.77648	195.389	2183.38	303.103	5.64192	1.96064	715.045	48.834	8.16251	97.8639	33.5	6.89822	38	0
27	193	2.68539	296.99	2.31164	1011.48	4.75908	-24.9126	149.493	0.0684437	2.83074	182.433	4.72512	28.8776	79.5	1736.75	10.4	45.3336	403.423	56.4	144.872	348.477	2.74553	197.88	2120.73	285.386	5.57303	1.82601	688.174	50.3916	8.06066	106.772	33.5	6.60501	38	0
27	194	2.68539	54.9935	2.33565	1019.58	4.70872	-19.7229	178.67	0.0684437	2.82037	184.434	4.87033	29.8545	79.5	1600.71	10.4	44.2427	413.96	56.4	145.474	358.024	2.80239	200.012	2203.72	267.329	5.62577	1.77974	682.179	51.152	8.16068	169.592	33.5	7.02326	38	0
27	195	2.68539	104.939	2.2961	1006.78	4.66652	-19.2367	176.898	0.0684437	2.80842	173.859	4.92002	30.1854	79.5	1598.53	10.4	44.8612	423.172	56.4	149.042	373.091	2.85161	195.6	2160.97	305.417	5.66213	1.74754	728.371	49.3432	7.72868	133.562	33.5	7.19632	38	0
27	196	2.68539	149.314	2.43943	990.974	4.68234	-21.702	166.149	0.0684437	2.84475	175.945	4.39475	30.8528	79.5	1759.06	10.4	44.9311	414.973	56.4	138.661	367.399	2.83497	202.998	2223.32	309.742	5.68025	1.86413	724.027	50.4794	8.05924	142.209	33.5	8.25153	38	0
27	197	2.68539	-2.74882	2.38452	971.992	4.6934	-9.27552	159.07	0.0684437	2.81164	162.863	4.5465	30.7058	79.5	1740.91	10.4	41.2006	427.78	56.4	133.513	357.819	2.80151	203.376	2221.61	284.99	5.61383	1.90259	712.447	50.6307	8.56042	167.386	33.5	7.94701	38	0
27	198	2.68539	-69.7931	2.51109	1010.62	4.72138	-10.1665	151.302	0.0684437	2.78906	166.425	4.94029	31.63	79.5	1822.27	10.4	41.7688	421.7	56.4	139.074	352.294	2.74473	205.97	2213.62	295.158	5.53548	1.894	715.861	50.6806	8.43996	150.778	33.5	8.29649	38	0
27	199	2.87646	-9.02645	2.55762	995.202	4.74334	-15.0334	154.522	-0.195511	2.81922	173.979	4.90802	31.2741	79.5	1821.14	10.4	51.7983	435.886	56.4	135.526	355.584	2.78612	205.642	2239.48	260.969	5.60796	1.85937	696.928	48.277	8.76366	161.132	33.5	8.80358	38	0
27	200	2.87646	-33.0981	2.61464	1017.74	4.67089	-4.78091	137.32	-0.195511	2.83014	164.184	4.839	30.6934	79.5	1830.29	10.4	48.7011	432.438	56.4	129.975	362.094	2.78617	213.161	2227.23	269.204	5.61399	1.90551	701.155	50.5394	8.92076	204.954	33.5	8.05102	38	0
27	201	2.87646	-38.2489	2.60422	1030.85	4.69201	-1.19704	136.274	-0.195511	2.81791	169.01	4.75923	30.5108	79.5	1819.29	10.4	50.4242	452.149	56.4	124.611	369.895	2.76915	211.449	2291.45	224.604	5.58818	1.75202	676.824	50.9724	9.02636	201.242	33.5	8.26609	38	0
27	202	2.87646	10.8277	2.67077	1012.57	4.62871	2.21174	141.064	-0.195511	2.8129	183.527	4.6358	30.2605	79.5	1842.06	10.4	57.6873	453.009	56.4	125.04	365.998	2.81789	216.033	2281.45	220.812	5.63128	1.70432	674.082	50.7818	8.953	163.349	33.5	8.93954	38	0
27	203	2.87646	-53.5603	2.84277	1032.43	4.54608	7.59303	159.482	-0.195511	2.85728	197.925	4.67626	31.4233	79.5	1883	10.4	57.9304	455.54	56.4	117.644	379.534	2.88214	216.103	2348.4	230.417	5.73553	1.82453	686.547	49.0819	9.05159	207.938	33.5	8.69048	38	0
27	204	2.87646	-6.66181	2.83716	989.262	4.55272	14.9054	149.708	-0.195511	2.8546	193.519	4.34757	32.4277	79.5	1812.54	10.4	54.1792	469.994	56.4	117.339	375.788	2.82757	215.941	2371.14	235.634	5.68342	1.83843	705.219	46.0221	9.25458	180.31	33.5	8.49601	38	0
27	205	2.87646	-85.5638	2.77822	1032.18	4.51943	15.8981	177.488	-0.195511	2.80021	182.97	4.39144	31.9972	79.5	1837.36	10.4	57.4547	472.644	56.4	119.138	373.449	2.85398	208.628	2380.76	213.431	5.65285	1.69531	686.398	46.4428	9.38022	198.28	33.5	8.05954	38	0
27	206	2.87646	-224.336	2.8469	1046.88	4.6349	11.515	152.573	-0.195511	2.74231	164.224	4.41328	31.7258	79.5	1847.45	10.4	56.7014	474.128	56.4	117.98	367.315	2.85683	209.683	2444.25	255.472	5.60166	1.7476	729.251	49.0524	9.37523	243.682	33.5	8.14849	38	0
27	207	2.87646	-170.339	2.88356	1037.36	4.60269	11.5744	151.452	-0.195511	2.72672	163.384	4.65615	31.3508	79.5	1895.7	10.4	52.3329	469.699	56.4	123.8	367.292	2.85022	212.819	2462.76	224.926	5.57907	1.77672	695.533	51.5995	9.3533	221.938	33.5	7.54829	38	0
27	208	2.963	-135.837	2.83687	1036.04	4.62644	9.30519	175.639	0.290811	2.72164	184.209	4.54864	32.2917	79.5	1980.33	10.4	54.4066	456.559	56.4	122.508	357.082	2.8174	209.186	2482.02	235.863	5.54048	1.60933	692.687	50.4047	9.82523	224.523	33.5	7.43184	38	0
27	209	2.963	-140.435	2.79477	1070.45	4.57287	2.38507	172.92	0.290811	2.69813	176.09	4.94211	32.3653	79.5	1960.55	10.4	54.6019	454.36	56.4	112.171	367.728	2.90932	212.976	2419.38	268.531	5.60976	1.5734	722.916	52.0877	10.2377	240.032	33.5	7.75272	38	0
27	210	2.963	-192.73	2.82883	1045.98	4.64119	15.2136	153.529	0.290811	2.70202	198.001	4.60293	30.876	79.5	1985.97	10.4	55.5564	457.533	56.4	107.407	361.869	2.8949	216.151	2392.6	266.05	5.59559	1.61703	724.158	54.0707	10.1658	255.521	33.5	7.86004	38	0
27	211	2.963	-202.123	2.84335	1067.63	4.54687	14.4605	148.365	0.290811	2.73287	185.484	4.53459	30.7143	79.5	1917.56	10.4	61.1231	468.232	56.4	99.4944	353.939	2.89552	210.308	2396.55	226.049	5.62732	1.65347	694.592	52.6316	9.86551	228.743	33.5	7.84916	38	0
27	212	2.963	-64.3615	2.8223	1066.63	4.53836	21.9158	148.665	0.290811	2.70895	169.596	4.92076	30.4215	79.5	2036.12	10.4	60.5092	465.536	56.4	106.995	356.62	2.94096	213.939	2423.54	210.723	5.65122	1.59863	676.254	54.6331	9.75732	201.416	33.5	8.07893	38	0
27	213	2.963	-63.3875	2.76323	1048.27	4.55148	25.2474	165.912	0.290811	2.73404	177.392	4.82483	30.6461	79.5	2020.65	10.4	63.3377	469.697	56.4	97.7058	368.853	2.87441	211.39	2424.72	229.035	5.60913	1.63926	699.172	53.9249	10.1541	199.97	33.5	7.40273	38	0
27	214	2.963	-29.2041	2.94971	1049.25	4.4785	26.0429	181.161	0.290811	2.77771	179.877	4.63573	32.0711	63.1	1879.08	10.4	61.9577	466.687	53.5	90.7148	377.598	2.89175	218.992	2417.62	252.774	5.66772	1.65072	720.966	51.4139	9.94186	195.587	33.5	7.96241	38	0
27	215	2.963	-30.713	3.05936	979.174	4.61629	31.8539	201.698	0.290811	2.73206	169.362	4.45087	31.443	63.1	1870.8	10.4	65.9037	469.563	53.5	95.2615	370.213	2.92685	219.891	2446.57	248.136	5.65709	1.60456	717.458	50.4389	9.71636	196.916	33.5	7.82329	38	0
27	216	2.963	-169.762	3.0036	974.018	4.54557	27.1056	176.637	0.290811	2.74596	180.343	4.55325	31.7138	63.1	1834.38	10.4	62.9848	469.08	53.5	105.604	351.987	2.9174	215.491	2412.02	285.904	5.66562	1.45341	754.536	53.0003	9.71083	260.244	33.5	7.83999	38	0
27	217	3.25627	-56.0291	2.93863	1008.13	4.56258	23.8916	169.824	0.457076	2.69368	164.473	4.83928	30.8774	63.1	1794.7	10.4	61.2362	479.216	53.5	95.3394	352.091	2.97284	217.554	2440.78	260.279	5.66594	1.55564	739.388	53.9261	9.65208	219.748	33.5	7.38159	38	0
27	218	3.25627	-88.9594	3.03392	1007.36	4.51529	40.2698	166.797	0.457076	2.7106	165.335	4.89328	32.1577	63.1	1898.08	10.4	59.5995	484.914	53.5	92.8169	343.203	2.91606	220.634	2420.99	235.288	5.62715	1.43793	720.105	53.2816	9.64895	246.93	33.5	7.20246	38	0
