run,sample,timestamp,flow_a,press_r,temp_r,level_s,flow_b,temp_s,valve_1,valve_2,comp_a,const_c,derived_sum,power_c,fault_label
11,147,2026-01-03 20:03:00,105.5541,2692.1902,119.2459,39.3227,42.7209,79.0996,65.0398,26.9651,28.6312,7.5000,148.2750,298.2563,oscillation
11,148,2026-01-03 20:06:00,110.5823,2674.6129,119.9239,40.0994,43.6099,78.7780,65.0398,26.9651,28.6312,7.5000,154.1922,299.5081,oscillation
11,149,2026-01-03 20:09:00,107.5522,2675.4852,121.0080,39.7888,39.9540,79.2615,65.0398,26.9651,28.6312,7.5000,147.5062,304.6740,oscillation
11,150,2026-01-03 20:12:00,104.0409,2694.2996,121.0471,38.4749,37.6642,79.0789,65.0398,26.9651,28.6312,7.5000,141.7051,286.9501,oscillation
11,151,2026-01-03 20:15:00,103.0367,2687.1426,121.0364,34.6815,39.6305,79.1237,56.4820,26.9651,35.0773,7.5000,142.6672,284.4740,oscillation
11,152,2026-01-03 20:18:00,102.2461,2696.3608,122.0077,33.8085,38.6166,79.0937,56.4820,26.9651,35.0773,7.5000,140.8627,291.3136,oscillation
11,153,2026-01-03 20:21:00,99.6266,2698.1651,121.1066,32.4101,38.6657,79.1245,56.4820,26.9651,35.0773,7.5000,138.2923,282.5871,oscillation
11,154,2026-01-03 20:24:00,98.0704,2710.1872,121.2548,38.4125,37.2869,79.6210,56.4820,26.9651,35.0773,7.5000,135.3573,291.1284,oscillation
11,155,2026-01-03 20:27:00,94.5095,2696.0796,120.6445,41.4861,40.1119,79.9946,56.4820,26.9651,35.0773,7.5000,134.6214,281.9715,oscillation
11,156,2026-01-03 20:30:00,99.4407,2698.9539,121.5289,39.8627,35.1799,79.6756,56.4820,26.9651,35.0773,7.5000,134.6206,295.5196,oscillation
11,157,2026-01-03 20:33:00,98.1892,2664.7964,120.3187,41.8729,39.3496,79.6634,56.4820,26.9651,28.5729,7.5000,137.5387,269.2660,oscillation
11,158,2026-01-03 20:36:00,97.6863,2662.2232,120.5414,35.4836,34.4808,79.9057,56.4820,26.9651,28.5729,7.5000,132.1671,287.0996,oscillation
11,159,2026-01-03 20:39:00,93.9983,2673.9557,119.8113,38.7862,34.3425,79.3608,56.4820,26.9651,28.5729,7.5000,128.3408,273.5280,oscillation
11,160,2026-01-03 20:42:00,92.4446,2665.2996,119.6530,40.2773,40.1637,79.6965,56.4820,26.9651,28.5729,7.5000,132.6083,272.0015,oscillation
11,161,2026-01-03 20:45:00,91.1803,2668.5168,119.7742,47.9082,38.5330,79.3080,56.4820,76.4285,28.5729,7.5000,129.7134,313.3878,oscillation
11,162,2026-01-03 20:48:00,92.4436,2662.7632,119.0026,50.7616,42.6848,79.6237,56.4820,76.4285,28.5729,7.5000,135.1284,297.6093,oscillation
11,163,2026-01-03 20:51:00,89.1058,2669.6583,118.5095,49.8369,41.4993,79.5067,56.4820,76.4285,24.7732,7.5000,130.6051,308.4902,oscillation
11,164,2026-01-03 20:54:00,87.8599,2684.4045,118.9736,52.1643,37.9839,79.3639,56.4820,76.4285,24.7732,7.5000,125.8438,309.8534,oscillation
11,165,2026-01-03 20:57:00,89.1102,2683.1072,118.5977,47.7538,40.2072,78.1816,56.4820,76.4285,24.7732,7.5000,129.3174,290.0545,oscillation
11,166,2026-01-03 21:00:00,89.9454,2681.3004,118.5812,47.9081,39.8361,78.5600,56.4820,76.4285,24.7732,7.5000,129.7815,303.6290,oscillation
11,167,2026-01-03 21:03:00,91.4670,2684.0212,118.4131,47.9070,38.0254,77.9992,56.4820,76.4285,24.7732,7.5000,129.4923,303.1521,oscillation
11,168,2026-01-03 21:06:00,89.2134,2686.1839,118.4566,51.3813,37.4936,78.5990,56.4820,76.4285,24.7732,7.5000,126.7070,294.0948,oscillation
11,169,2026-01-03 21:09:00,89.6965,2672.6241,118.8006,45.9208,36.6273,78.4666,56.4820,76.4285,23.2352,7.5000,126.3238,295.2050,oscillation
11,170,2026-01-03 21:12:00,88.4141,2660.5290,118.7917,45.5269,36.3219,78.1097,56.4820,76.4285,23.2352,7.5000,124.7360,286.6059,oscillation
11,171,2026-01-03 21:15:00,91.6812,2659.6977,118.5780,45.6568,36.2590,78.6567,56.4820,76.4285,23.2352,7.5000,127.9402,289.7094,oscillation
11,172,2026-01-03 21:18:00,86.8463,2643.0710,118.4840,45.9929,37.7244,78.1181,56.4820,76.4285,23.2352,7.5000,124.5707,290.5663,oscillation
11,173,2026-01-03 21:21:00,89.9734,2643.7432,118.7080,45.4253,37.4537,78.2505,56.4820,76.4285,23.2352,7.5000,127.4271,294.7838,oscillation
11,174,2026-01-03 21:24:00,93.4109,2640.3561,118.6805,41.7429,35.8142,77.6692,56.4820,76.4285,23.2352,7.5000,129.2251,291.6892,oscillation
11,175,2026-01-03 21:27:00,93.6301,2659.6707,118.6634,46.8844,38.3897,78.0296,56.4820,76.4285,21.5768,7.5000,132.0199,286.0993,oscillation
11,176,2026-01-03 21:30:00,94.6806,2685.5021,118.0079,52.3555,35.6382,78.6643,42.2537,76.4285,21.5768,7.5000,130.3188,293.4536,oscillation
11,177,2026-01-03 21:33:00,93.7157,2696.8291,118.5484,52.9484,36.3226,78.5095,42.2537,76.4285,21.5768,7.5000,130.0382,291.0605,oscillation
11,178,2026-01-03 21:36:00,93.1896,2710.5902,118.7615,53.0133,38.1787,77.9959,42.2537,76.4285,21.5768,7.5000,131.3684,296.5054,oscillation
11,179,2026-01-03 21:39:00,95.3111,2703.4982,119.0492,53.3571,38.1537,78.5857,42.2537,76.4285,21.5768,7.5000,133.4648,294.5293,oscillation
11,180,2026-01-03 21:42:00,92.8841,2690.7638,120.0894,55.7564,34.1914,79.3251,42.2537,76.4285,21.5768,7.5000,127.0755,301.9321,oscillation
11,181,2026-01-03 21:45:00,92.5264,2693.9803,120.5514,53.6645,33.3328,79.5814,42.2537,76.4285,25.8204,7.5000,125.8591,282.9975,oscillation
11,182,2026-01-03 21:48:00,93.5549,2679.8538,119.7946,51.9471,32.7333,79.9081,42.2537,76.4285,25.8204,7.5000,126.2882,286.1774,oscillation
11,183,2026-01-03 21:51:00,95.6498,2675.8546,120.1578,49.0403,35.3691,79.8507,42.2537,76.4285,25.8204,7.5000,131.0189,289.4385,oscillation
11,184,2026-01-03 21:54:00,95.6378,2681.6076,118.9738,50.1181,37.7252,79.5218,42.2537,76.4285,25.8204,7.5000,133.3630,291.0500,oscillation
11,185,2026-01-03 21:57:00,98.7953,2681.2878,118.8227,53.0388,37.9507,80.3029,42.2537,76.4285,25.8204,7.5000,136.7460,295.0125,oscillation
11,186,2026-01-03 22:00:00,98.6212,2690.9711,119.1678,54.2630,39.7709,79.8117,42.2537,76.4285,25.8204,7.5000,138.3922,302.8754,oscillation
11,187,2026-01-03 22:03:00,101.9027,2704.6809,118.6745,57.6814,42.4941,79.4066,42.2537,76.4285,28.1270,7.5000,144.3967,304.5453,oscillation
11,188,2026-01-03 22:06:00,101.1765,2718.1571,119.5350,57.2999,40.2289,79.7266,42.2537,76.4285,28.1270,7.5000,141.4054,317.4308,oscillation
11,189,2026-01-03 22:09:00,97.1983,2730.1528,119.6544,55.3326,40.5927,79.7799,42.2537,76.4285,28.1270,7.5000,137.7910,308.0850,oscillation
11,190,2026-01-03 22:12:00,97.4250,2739.5396,119.6782,56.4254,41.2840,79.6788,42.2537,76.4285,28.1270,7.5000,138.7090,311.1712,oscillation
11,191,2026-01-03 22:15:00,99.7653,2729.2644,119.9161,54.9538,41.9270,79.7999,42.2537,76.4285,28.1270,7.5000,141.6923,311.5780,oscillation
11,192,2026-01-03 22:18:00,98.9665,2735.0013,120.0741,53.1367,41.6883,79.8324,42.2537,76.4285,28.1270,7.5000,140.6548,314.4862,oscillation
11,193,2026-01-03 22:21:00,92.4983,2733.5240,119.5483,47.7343,41.3487,80.2195,42.2537,76.4285,29.9147,7.5000,133.8470,307.4347,oscillation
11,194,2026-01-03 22:24:00,93.2284,2707.9288,119.3753,44.6245,42.1143,79.9458,42.2537,76.4285,29.9147,7.5000,135.3426,312.7131,oscillation
11,195,2026-01-03 22:27:00,97.9215,2690.2579,120.3209,40.8808,41.0561,79.0596,42.2537,76.4285,29.9147,7.5000,138.9777,308.4291,oscillation
11,196,2026-01-03 22:30:00,95.5623,2688.2578,119.0089,37.9355,42.2295,79.0630,42.2537,76.4285,29.9147,7.5000,137.7918,308.2980,oscillation
11,197,2026-01-03 22:33:00,94.9963,2691.2206,117.7093,41.3918,44.9319,79.8348,42.2537,76.4285,29.9147,7.5000,139.9282,313.9650,oscillation
11,198,2026-01-03 22:36:00,91.4040,2700.6222,118.4636,41.6619,41.6855,79.2564,42.2537,76.4285,29.9147,7.5000,133.0896,321.6600,oscillation
11,199,2026-01-03 22:39:00,92.3872,2694.1835,118.7208,49.7615,42.9587,78.5838,42.2537,76.4285,28.7764,7.5000,135.3460,312.2585,oscillation
11,200,2026-01-03 22:42:00,95.3679,2685.4416,120.0142,49.6745,40.2050,79.0432,42.2537,76.4285,28.7764,7.5000,135.5729,313.2597,oscillation
11,201,2026-01-03 22:45:00,92.6294,2687.4654,119.4288,52.1989,38.0677,79.4180,31.1108,58.8889,28.7764,7.5000,130.6971,306.9929,oscillation
11,202,2026-01-03 22:48:00,91.8389,2711.0807,118.9480,53.7780,36.4394,79.4200,31.1108,58.8889,28.7764,7.5000,128.2783,298.4083,oscillation
11,203,2026-01-03 22:51:00,85.5724,2714.3596,119.1935,54.8007,38.0061,79.5755,31.1108,58.8889,28.7764,7.5000,123.5785,301.1613,oscillation
11,204,2026-01-03 22:54:00,84.4470,2714.7161,119.0549,50.8163,40.1772,79.0035,31.1108,58.8889,28.7764,7.5000,124.6243,298.7105,oscillation
11,205,2026-01-03 22:57:00,83.4923,2690.0714,118.4018,45.0426,42.0893,78.7682,31.1108,58.8889,27.1524,7.5000,125.5816,314.0493,oscillation
11,206,2026-01-03 23:00:00,84.8852,2668.4091,118.3793,44.6917,41.2903,79.3135,31.1108,58.8889,27.1524,7.5000,126.1755,317.9984,oscillation
11,207,2026-01-03 23:03:00,82.1638,2661.6890,117.2858,45.6069,40.1120,79.0808,31.1108,58.8889,27.1524,7.5000,122.2758,317.1082,oscillation
11,208,2026-01-03 23:06:00,84.5053,2653.7976,117.0268,41.5381,40.9699,78.9987,31.1108,58.8889,27.1524,7.5000,125.4752,306.9691,oscillation
11,209,2026-01-03 23:09:00,87.4962,2642.9914,116.5655,41.5994,41.8041,78.0431,31.1108,58.8889,27.1524,7.5000,129.3003,311.9426,oscillation
11,210,2026-01-03 23:12:00,87.2748,2654.3243,116.7770,43.5156,40.6166,77.7097,31.1108,58.8889,27.1524,7.5000,127.8914,315.0202,oscillation
11,211,2026-01-03 23:15:00,88.3767,2671.1927,116.6310,55.6969,41.3018,78.3046,31.1108,58.8889,21.7840,7.5000,129.6784,314.0982,oscillation
11,212,2026-01-03 23:18:00,89.7224,2674.1392,116.9882,53.7191,43.1191,77.8092,31.1108,58.8889,21.7840,7.5000,132.8414,315.5340,oscillation
11,213,2026-01-03 23:21:00,89.8836,2687.9553,117.6496,51.9864,39.1321,77.6640,31.1108,58.8889,21.7840,7.5000,129.0157,313.4644,oscillation
11,214,2026-01-03 23:24:00,88.8727,2692.6581,118.3167,49.0243,37.5361,77.4945,31.1108,58.8889,21.7840,7.5000,126.4087,304.8420,oscillation
11,215,2026-01-03 23:27:00,89.7263,2701.1265,118.8734,47.3085,36.6024,78.0543,31.1108,58.8889,21.7840,7.5000,126.3287,300.6438,oscillation
11,216,2026-01-03 23:30:00,93.6803,2711.4431,118.2723,42.0843,39.4214,77.6171,31.1108,58.8889,21.7840,7.5000,133.1018,296.2899,oscillation
11,217,2026-01-03 23:33:00,92.4898,2700.0919,117.4888,36.7721,43.1257,78.1900,31.1108,58.8889,25.4649,7.5000,135.6155,307.7548,oscillation
11,218,2026-01-03 23:36:00,91.9666,2691.1232,118.0925,34.1338,39.9053,77.9353,31.1108,58.8889,25.4649,7.5000,131.8718,318.5615,oscillation
11,219,2026-01-03 23:39:00,92.1226,2679.2606,118.6049,39.5205,38.2088,77.8196,31.1108,58.8889,25.4649,7.5000,130.3314,314.5455,oscillation
11,220,2026-01-03 23:42:00,94.8452,2674.8114,118.9904,41.9214,38.0547,78.3196,31.1108,58.8889,25.4649,7.5000,132.8999,301.8623,oscillation
11,221,2026-01-03 23:45:00,98.0378,2679.5482,118.5182,45.5122,38.8957,78.9483,31.1108,58.8889,25.4649,7.5000,136.9334,301.3595,oscillation
11,222,2026-01-03 23:48:00,95.5997,2688.5591,118.1612,45.8628,42.9916,78.8910,31.1108,58.8889,25.4649,7.5000,138.5913,308.8440,oscillation
11,223,2026-01-03 23:51:00,97.3709,2699.9365,118.4593,46.5364,42.1403,78.4198,31.1108,58.8889,28.4060,7.5000,139.5112,313.7171,oscillation
11,224,2026-01-03 23:54:00,98.7245,2706.7437,119.2473,50.3369,40.7538,79.0546,31.1108,58.8889,28.4060,7.5000,139.4783,311.2969,oscillation
11,225,2026-01-03 23:57:00,93.4523,2709.5673,119.3928,50.0190,39.6686,79.1043,31.1108,58.8889,28.4060,7.5000,133.1209,309.3362,oscillation
11,226,2026-01-04 00:00:00,97.9760,2721.1755,120.1287,52.3977,39.7482,79.4627,48.5998,58.8889,28.4060,7.5000,137.7243,308.2840,oscillation
11,227,2026-01-04 00:03:00,96.1673,2710.0627,120.0044,55.1661,40.3956,80.0866,48.5998,58.8889,28.4060,7.5000,136.5629,299.0472,oscillation
11,228,2026-01-04 00:06:00,102.0858,2721.5055,120.4516,51.3056,38.0849,79.8609,48.5998,58.8889,28.4060,7.5000,140.1707,300.3732,oscillation
11,229,2026-01-04 00:09:00,98.7777,2706.2868,119.1753,55.9103,39.4980,80.2322,48.5998,58.8889,29.0477,7.5000,138.2757,291.2774,oscillation
11,230,2026-01-04 00:12:00,101.4925,2715.9029,118.9855,53.3320,42.7813,80.4893,48.5998,58.8889,29.0477,7.5000,144.2738,304.4175,oscillation
11,231,2026-01-04 00:15:00,101.6679,2700.5677,118.7141,54.7427,43.4741,80.0911,48.5998,58.8889,29.0477,7.5000,145.1420,314.4759,oscillation
11,232,2026-01-04 00:18:00,105.8129,2703.0449,119.7754,53.1946,43.2012,80.4261,48.5998,58.8889,29.0477,7.5000,149.0141,312.9785,oscillation
11,233,2026-01-04 00:21:00,107.4481,2705.2617,118.9849,52.8907,44.0856,79.7266,48.5998,58.8889,29.0477,7.5000,151.5336,312.9652,oscillation
11,234,2026-01-04 00:24:00,107.5457,2719.1317,119.2287,50.7787,44.8691,80.4966,48.5998,58.8889,29.0477,7.5000,152.4148,319.2611,oscillation
11,235,2026-01-04 00:27:00,103.0306,2719.0672,119.7382,50.2627,43.5897,79.7006,48.5998,58.8889,34.5864,7.5000,146.6203,325.5936,oscillation
11,236,2026-01-04 00:30:00,111.3588,2724.6123,121.0510,56.8977,40.2917,80.3140,48.5998,58.8889,34.5864,7.5000,151.6505,317.8679,oscillation
11,237,2026-01-04 00:33:00,110.9839,2724.4418,121.0494,60.2102,40.6893,80.6450,48.5998,58.8889,34.5864,7.5000,151.6732,302.7299,oscillation
11,238,2026-01-04 00:36:00,110.9935,2753.0092,121.0771,60.3141,40.7851,81.7109,48.5998,58.8889,34.5864,7.5000,151.7787,308.0504,oscillation
11,239,2026-01-04 00:39:00,107.5333,2753.0533,121.1143,60.7601,36.5349,81.6253,48.5998,58.8889,34.5864,7.5000,144.0682,308.9480,oscillation
11,240,2026-01-04 00:42:00,107.8225,2755.1505,122.4011,60.5298,37.3491,81.7361,48.5998,58.8889,34.5864,7.5000,145.1715,292.0237,oscillation
11,241,2026-01-04 00:45:00,110.8283,2720.3840,122.2294,52.6200,38.4665,80.8791,48.5998,21.0647,37.4837,7.5000,149.2948,287.2803,oscillation
11,242,2026-01-04 00:48:00,110.9397,2715.6101,122.0248,46.3775,38.5661,81.8215,48.5998,21.0647,37.4837,7.5000,149.5058,293.9518,oscillation
11,243,2026-01-04 00:51:00,109.3544,2725.6763,121.0660,44.0537,40.8745,81.3509,48.5998,21.0647,37.4837,7.5000,150.2290,288.3070,oscillation
11,244,2026-01-04 00:54:00,111.0737,2715.8208,120.5714,47.9007,45.1244,81.7447,48.5998,21.0647,37.4837,7.5000,156.1981,297.2306,oscillation
11,245,2026-01-04 00:57:00,110.3828,2708.2981,121.0770,50.9763,45.6488,81.1958,48.5998,21.0647,37.4837,7.5000,156.0316,312.3057,oscillation
11,246,2026-01-04 01:00:00,108.7666,2716.6566,121.0153,53.2743,44.7088,81.2414,48.5998,21.0647,37.4837,7.5000,153.4754,317.0455,oscillation
11,247,2026-01-04 01:03:00,108.1722,2717.9207,121.0492,52.3754,43.9746,81.5721,48.5998,21.0647,36.6626,7.5000,152.1468,309.5180,oscillation
11,248,2026-01-04 01:06:00,110.6172,2724.9254,121.8139,54.1968,40.1867,81.3414,48.5998,21.0647,36.6626,7.5000,150.8039,307.2119,oscillation
11,249,2026-01-04 01:09:00,105.6677,2729.9166,121.6886,55.6016,41.3955,81.5242,48.5998,21.0647,36.6626,7.5000,147.0631,298.6351,oscillation
11,250,2026-01-04 01:12:00,105.2305,2744.9621,121.5294,48.5500,42.4575,81.0471,48.5998,21.0647,36.6626,7.5000,147.6880,305.3282,oscillation
11,251,2026-01-04 01:15:00,103.8914,2732.4802,121.1253,47.3482,40.8050,81.1288,44.9853,21.0647,36.6626,7.5000,144.6964,301.4217,oscillation
11,252,2026-01-04 01:18:00,103.7540,2718.7113,121.4713,45.3482,42.0045,80.8078,44.9853,21.0647,36.6626,7.5000,145.7585,297.5366,oscillation
11,253,2026-01-04 01:21:00,104.1401,2717.7164,121.0862,44.0965,38.3789,80.8605,44.9853,21.0647,34.0444,7.5000,142.5190,305.4818,oscillation
11,254,2026-01-04 01:24:00,105.7091,2710.0962,121.1919,44.3644,39.5133,81.2091,44.9853,21.0647,34.0444,7.5000,145.2224,291.0031,oscillation
11,255,2026-01-04 01:27:00,106.0726,2697.7964,120.3729,39.4687,42.5070,80.4766,44.9853,21.0647,34.0444,7.5000,148.5796,290.4359,oscillation
11,256,2026-01-04 01:30:00,107.1406,2693.7953,120.5754,38.8191,41.4971,80.5882,44.9853,21.0647,34.0444,7.5000,148.6376,301.7048,oscillation
11,257,2026-01-04 01:33:00,103.5768,2702.0968,120.6564,44.7087,41.6274,80.5146,44.9853,21.0647,34.0444,7.5000,145.2042,309.3934,oscillation
11,258,2026-01-04 01:36:00,99.5624,2707.8638,119.8635,48.4601,44.2393,80.9744,44.9853,21.0647,34.0444,7.5000,143.8016,306.5364,oscillation
11,259,2026-01-04 01:39:00,99.3354,2698.6960,120.1209,49.5093,44.0129,80.8353,44.9853,21.0647,34.7845,7.5000,143.3483,314.5585,oscillation
11,260,2026-01-04 01:42:00,95.5189,2693.9168,121.1980,49.0554,41.7408,80.7978,44.9853,21.0647,34.7845,7.5000,137.2597,316.3865,oscillation
11,261,2026-01-04 01:45:00,95.5688,2702.3255,121.0777,49.5156,38.9984,80.5788,44.9853,21.0647,34.7845,7.5000,134.5672,303.6673,oscillation
11,262,2026-01-04 01:48:00,94.1378,2687.9212,120.1802,50.2264,39.8658,80.9861,44.9853,21.0647,34.7845,7.5000,134.0036,296.2682,oscillation
11,263,2026-01-04 01:51:00,97.2993,2693.8397,120.1627,55.5719,39.1044,80.9616,44.9853,21.0647,34.7845,7.5000,136.4036,290.7420,oscillation
11,264,2026-01-04 01:54:00,98.0070,2685.9972,119.4835,58.5315,37.0601,80.3521,44.9853,21.0647,34.7845,7.5000,135.0671,294.0222,oscillation
11,265,2026-01-04 01:57:00,101.0186,2683.2289,119.5767,51.1188,37.7332,80.1201,44.9853,21.0647,26.9543,7.5000,138.7518,287.9133,oscillation
11,266,2026-01-04 02:00:00,100.2419,2678.0416,119.9718,45.8394,35.7546,79.0964,44.9853,21.0647,26.9543,7.5000,135.9964,290.8061,oscillation
11,267,2026-01-04 02:03:00,101.3487,2672.2280,120.1716,41.0287,37.1108,78.9439,44.9853,21.0647,26.9543,7.5000,138.4595,275.4779,oscillation
11,268,2026-01-04 02:06:00,98.4816,2667.3093,120.7355,43.1448,35.7998,79.0943,44.9853,21.0647,26.9543,7.5000,134.2814,280.1134,oscillation
11,269,2026-01-04 02:09:00,97.7406,2667.7934,120.6194,46.2647,36.8639,79.5934,44.9853,21.0647,26.9543,7.5000,134.6044,282.8944,oscillation
11,270,2026-01-04 02:12:00,96.6215,2659.1668,120.7262,47.3813,37.2699,79.8842,44.9853,21.0647,26.9543,7.5000,133.8914,284.1579,oscillation
11,271,2026-01-04 02:15:00,97.8416,2660.0461,120.8863,51.7381,36.6551,80.2942,44.9853,21.0647,29.2140,7.5000,134.4967,279.5108,oscillation
11,272,2026-01-04 02:18:00,98.6913,2674.1736,120.2810,48.3142,35.8990,80.3872,44.9853,21.0647,29.2140,7.5000,134.5904,284.0124,oscillation
11,273,2026-01-04 02:21:00,97.8320,2682.2041,120.6873,50.4126,33.7742,80.4232,44.9853,21.0647,29.2140,7.5000,131.6062,285.1292,oscillation
11,274,2026-01-04 02:24:00,102.2002,2699.4875,120.9179,51.4351,33.6094,79.5480,44.9853,21.0647,29.2140,7.5000,135.8095,277.0864,oscillation
11,275,2026-01-04 02:27:00,100.7740,2696.4436,120.5384,51.2058,35.2039,79.3813,44.9853,21.0647,29.2140,7.5000,135.9778,274.0874,oscillation
11,276,2026-01-04 02:30:00,101.9924,2708.7288,120.9038,51.1753,34.5831,79.9337,34.9787,21.0647,29.2140,7.5000,136.5756,280.2156,oscillation
11,277,2026-01-04 02:33:00,102.1922,2703.1690,120.1440,47.2884,36.5525,79.7913,34.9787,21.0647,32.0204,7.5000,138.7447,279.7366,oscillation
11,278,2026-01-04 02:36:00,101.4813,2695.2487,120.7025,48.8178,37.7362,80.1967,34.9787,21.0647,32.0204,7.5000,139.2175,290.3549,oscillation
11,279,2026-01-04 02:39:00,104.4799,2683.6447,121.2066,50.6256,35.0177,80.1158,34.9787,21.0647,32.0204,7.5000,139.4976,290.7186,oscillation
11,280,2026-01-04 02:42:00,102.3077,2665.8168,121.6776,49.0289,33.3392,80.6983,34.9787,21.0647,32.0204,7.5000,135.6469,277.4234,oscillation
11,281,2026-01-04 02:45:00,102.8037,2687.2161,122.0460,46.5738,30.8381,80.4126,34.9787,54.1853,32.0204,7.5000,133.6418,284.2666,oscillation
11,282,2026-01-04 02:48:00,102.5606,2688.6942,121.8836,47.8081,33.3060,80.8116,34.9787,54.1853,32.0204,7.5000,135.8665,272.6086,oscillation
11,283,2026-01-04 02:51:00,100.6016,2698.6958,121.9580,43.8232,33.6617,80.3532,34.9787,54.1853,33.7975,7.5000,134.2633,283.4387,oscillation
11,284,2026-01-04 02:54:00,97.9067,2705.9691,121.8736,41.2012,35.0301,79.9829,34.9787,54.1853,33.7975,7.5000,132.9368,286.3860,oscillation
11,285,2026-01-04 02:57:00,99.2635,2708.6104,121.6043,49.0386,34.4929,80.7665,34.9787,54.1853,33.7975,7.5000,133.7564,281.8380,oscillation
11,286,2026-01-04 03:00:00,101.3025,2716.1395,121.1865,49.5739,36.1642,80.5324,34.9787,54.1853,33.7975,7.5000,137.4667,284.3837,oscillation
11,287,2026-01-04 03:03:00,101.8672,2716.1081,120.2444,51.3812,37.7563,80.8604,34.9787,54.1853,33.7975,7.5000,139.6235,293.5328,oscillation
11,288,2026-01-04 03:06:00,99.6832,2728.9953,120.5708,53.6647,35.3278,80.8438,34.9787,54.1853,33.7975,7.5000,135.0110,294.7501,oscillation
11,289,2026-01-04 03:09:00,97.0532,2726.5513,120.1389,47.2514,38.5648,79.9690,34.9787,54.1853,31.1286,7.5000,135.6179,292.4659,oscillation
11,290,2026-01-04 03:12:00,99.3210,2704.8215,119.8784,44.4111,40.8355,79.9188,34.9787,54.1853,31.1286,7.5000,140.1565,301.8878,oscillation
11,291,2026-01-04 03:15:00,96.9286,2688.6576,120.8536,44.8846,38.3757,80.1064,34.9787,54.1853,31.1286,7.5000,135.3044,310.6370,oscillation
11,292,2026-01-04 03:18:00,95.3901,2682.9137,120.6820,49.2928,37.2578,79.9463,34.9787,54.1853,31.1286,7.5000,132.6479,300.1806,oscillation
11,293,2026-01-04 03:21:00,96.3567,2678.1529,120.2063,45.1713,36.1001,80.3860,34.9787,54.1853,31.1286,7.5000,132.4568,295.1397,oscillation
11,294,2026-01-04 03:24:00,98.1838,2677.4391,120.3087,46.7779,38.7664,80.3312,34.9787,54.1853,31.1286,7.5000,136.9502,295.8058,oscillation
11,295,2026-01-04 03:27:00,97.0640,2688.9012,119.8615,50.7020,39.0343,80.0578,34.9787,54.1853,28.5126,7.5000,136.0983,299.1483,oscillation
11,296,2026-01-04 03:30:00,98.9332,2692.0482,119.5415,56.0271,39.5918,80.2975,34.9787,54.1853,28.5126,7.5000,138.5250,300.5577,oscillation
11,297,2026-01-04 03:33:00,99.4750,2698.3740,120.4786,54.4047,35.5251,80.3367,34.9787,54.1853,28.5126,7.5000,135.0001,304.9155,oscillation
11,298,2026-01-04 03:36:00,97.5142,2708.3669,120.5145,50.8265,35.2079,79.6485,34.9787,54.1853,28.5126,7.5000,132.7221,283.1724,oscillation
11,299,2026-01-04 03:39:00,97.0355,2712.8832,120.5106,55.5690,35.2466,79.9208,34.9787,54.1853,28.5126,7.5000,132.2821,286.9827,oscillation
11,300,2026-01-04 03:42:00,96.6241,2710.4163,120.9386,51.3353,34.4883,80.2772,34.9787,54.1853,28.5126,7.5000,131.1124,286.1174,oscillation
12,1,2026-01-03 18:45:00,103.5561,2711.0620,119.8530,49.5658,42.0057,80.1615,69.2869,79.8813,30.4735,7.5000,145.5618,304.9309,noise_burst
12,2,2026-01-03 18:48:00,104.3411,2711.1279,120.0083,50.1289,42.2193,80.0323,69.2869,79.8813,30.4735,7.5000,146.5604,303.3312,noise_burst
12,3,2026-01-03 18:51:00,100.8720,2709.7086,119.9801,49.0826,41.5971,79.5203,69.2869,79.8813,30.4735,7.5000,142.4691,315.4117,noise_burst
12,4,2026-01-03 18:54:00,103.3843,2708.4908,119.7819,49.9038,42.8563,79.9639,69.2869,79.8813,30.4735,7.5000,146.2406,306.1877,noise_burst
12,5,2026-01-03 18:57:00,100.0178,2698.9906,120.3796,49.8896,40.3541,80.2930,69.2869,79.8813,30.4735,7.5000,140.3719,308.7324,noise_burst
12,6,2026-01-03 19:00:00,98.4531,2710.8480,120.3476,50.5564,40.9721,80.2474,69.2869,79.8813,30.4735,7.5000,139.4251,298.8499,noise_burst
12,7,2026-01-03 19:03:00,98.6623,2702.8969,119.6106,46.4802,40.2172,79.4446,69.2869,79.8813,30.7604,7.5000,138.8795,297.6353,noise_burst
12,8,2026-01-03 19:06:00,101.2788,2703.3916,120.4101,51.6790,40.5208,80.0338,69.2869,79.8813,30.7604,7.5000,141.7996,293.7467,noise_burst
12,9,2026-01-03 19:09:00,101.7796,2709.7383,119.4185,50.5523,42.6408,79.4006,69.2869,79.8813,30.7604,7.5000,144.4204,299.3300,noise_burst
12,10,2026-01-03 19:12:00,99.1418,2708.0228,118.6547,49.5669,44.9022,79.7613,69.2869,79.8813,30.7604,7.5000,144.0440,300.6628,noise_burst
12,11,2026-01-03 19:15:00,102.8535,2709.1372,118.7943,53.3679,42.9206,80.5116,69.2869,79.8813,30.7604,7.5000,145.7741,321.5686,noise_burst
12,12,2026-01-03 19:18:00,104.0627,2700.6052,119.6148,55.8885,41.9743,80.1452,69.2869,79.8813,30.7604,7.5000,146.0370,308.8617,noise_burst
12,13,2026-01-03 19:21:00,104.0823,2712.4858,120.1763,50.4055,42.3861,79.5029,69.2869,79.8813,28.6792,7.5000,146.4684,305.0064,noise_burst
